date_time,value
2018-01-09 0,72.25
2018-01-09 1,72.28000000026076
2018-01-09 2,73.3199999993667
2018-01-09 3,72.34000000078231
2018-01-09 4,71.80999999959022
2018-01-09 5,73.72000000160187
2018-01-09 6,87.49999999813734
2018-01-09 7,97.089999999851
2018-01-09 8,104.04000000003722
2018-01-09 9,120.81000000052154
2018-01-09 10,128.18999999947846
2018-01-09 11,116.54999999888241
2018-01-09 12,122.6600000010803
2018-01-09 13,129.8500000005588
2018-01-09 14,143.4399999994785
2018-01-09 15,133.70999999996278
2018-01-09 16,126.69000000040977
2018-01-09 17,118.25
2018-01-09 18,107.21999999973923
2018-01-09 19,109.839999999851
2018-01-09 20,106.3500000005588
2018-01-09 21,92.68999999947846
2018-01-09 22,79.45999999996275
2018-01-09 23,77.29000000003725
2018-01-10 0,74.7800000011921
2018-01-10 1,75.3999999994412
2018-01-10 2,74.83999999891967
2018-01-10 3,74.38000000081956
2018-01-10 4,75.28000000026076
2018-01-10 5,76.79000000003725
2018-01-10 6,88.8999999994412
2018-01-10 7,96.03000000026077
2018-01-10 8,98.96999999973923
2018-01-10 9,106.47000000067057
2018-01-10 10,114.02999999932943
2018-01-10 11,116.50000000186265
2018-01-10 12,118.52999999839814
2018-01-10 13,116.04000000003722
2018-01-10 14,127.05999999959023
2018-01-10 15,126.45999999996278
2018-01-10 16,123.07000000029802
2018-01-10 17,112.50000000093132
2018-01-10 18,105.1499999994412
2018-01-10 19,109.93999999947846
2018-01-10 20,107.87000000011177
2018-01-10 21,93.160000000149
2018-01-10 22,79.39999999850987
2018-01-10 23,76.8600000012666
2018-01-11 0,75.90000000037253
2018-01-11 1,76.98999999836087
2018-01-11 2,76.04000000189991
2018-01-11 3,75.37000000104308
2018-01-11 4,74.86999999824911
2018-01-11 5,75.26000000070779
2018-01-11 6,88.46999999973923
2018-01-11 7,93.53000000026077
2018-01-11 8,94.05999999959023
2018-01-11 9,102.5
2018-01-11 10,108.0
2018-01-11 11,109.5
2018-01-11 12,109.07000000029802
2018-01-11 13,106.48999999929221
2018-01-11 14,114.03000000026077
2018-01-11 15,116.00999999977648
2018-01-11 16,114.56000000052154
2018-01-11 17,106.05999999959023
2018-01-11 18,101.25000000186265
2018-01-11 19,107.43999999854714
2018-01-11 20,101.44000000134109
2018-01-11 21,87.68999999854714
2018-01-11 22,75.43000000156462
2018-01-11 23,75.43999999854715
2018-01-12 0,72.43999999947846
2018-01-12 1,73.45999999996275
2018-01-12 2,72.44000000040978
2018-01-12 3,74.0
2018-01-12 4,72.50999999977648
2018-01-12 5,72.81000000052154
2018-01-12 6,88.1499999994412
2018-01-12 7,87.66000000014903
2018-01-12 8,89.56000000052154
2018-01-12 9,98.5
2018-01-12 10,111.18999999947846
2018-01-12 11,116.71999999973923
2018-01-12 12,114.0800000000745
2018-01-12 13,110.54000000189991
2018-01-12 14,119.55999999865891
2018-01-12 15,121.54000000003722
2018-01-12 16,118.52999999932943
2018-01-12 17,104.51999999955295
2018-01-12 18,99.23000000044705
2018-01-12 19,101.34000000078233
2018-01-12 20,100.96999999973923
2018-01-12 21,85.12000000011176
2018-01-12 22,72.49999999813734
2018-01-12 23,71.91000000201166
2018-01-13 0,71.46999999973924
2018-01-13 1,70.45999999996275
2018-01-13 2,70.51000000070779
2018-01-13 3,70.9300000006333
2018-01-13 4,71.06999999843538
2018-01-13 5,71.99000000022352
2018-01-13 6,77.82000000029801
2018-01-13 7,67.0
2018-01-13 8,69.40999999921769
2018-01-13 9,68.94000000040978
2018-01-13 10,72.90000000037253
2018-01-13 11,76.87999999988824
2018-01-13 12,76.96999999973924
2018-01-13 13,76.96999999973924
2018-01-13 14,78.90000000037253
2018-01-13 15,78.96999999973924
2018-01-13 16,78.94000000040978
2018-01-13 17,75.43999999947846
2018-01-13 18,66.11000000033529
2018-01-13 19,79.4799999995157
2018-01-13 20,78.40000000037253
2018-01-13 21,75.91000000014901
2018-01-13 22,73.96999999973924
2018-01-13 23,71.94000000040978
2018-01-14 0,70.92999999970199
2018-01-14 1,69.33999999985099
2018-01-14 2,69.98000000044703
2018-01-14 3,70.42999999970199
2018-01-14 4,71.09999999962747
2018-01-14 5,70.90000000037253
2018-01-14 6,73.80999999959022
2018-01-14 7,56.0400000018999
2018-01-14 8,47.89999999850989
2018-01-14 9,48.46999999973923
2018-01-14 10,50.380000001750886
2018-01-14 11,52.939999998547144
2018-01-14 12,53.400000000372536
2018-01-14 13,52.87999999988824
2018-01-14 14,53.46999999973923
2018-01-14 15,53.87000000011176
2018-01-14 16,55.96999999973923
2018-01-14 17,55.44000000040978
2018-01-14 18,62.62000000011176
2018-01-14 19,75.2800000011921
2018-01-14 20,76.33999999798834
2018-01-14 21,75.94000000040978
2018-01-14 22,75.41000000014901
2018-01-14 23,74.98999999836087
2018-01-15 0,71.39000000152738
2018-01-15 1,69.75
2018-01-15 2,70.37000000011176
2018-01-15 3,69.87000000011176
2018-01-15 4,70.96999999973924
2018-01-15 5,71.37999999988824
2018-01-15 6,85.67999999970199
2018-01-15 7,92.04000000003722
2018-01-15 8,96.12000000011177
2018-01-15 9,127.28000000026077
2018-01-15 10,140.87999999988824
2018-01-15 11,146.37000000011176
2018-01-15 12,148.50999999977648
2018-01-15 13,150.30000000167638
2018-01-15 14,155.2199999988079
2018-01-15 15,159.46999999973926
2018-01-15 16,145.62999999988824
2018-01-15 17,129.45999999996278
2018-01-15 18,122.410000000149
2018-01-15 19,120.03000000026077
2018-01-15 20,114.54000000003722
2018-01-15 21,95.67999999970198
2018-01-15 22,77.46999999973924
2018-01-15 23,74.84000000171363
2018-01-16 0,72.77999999839813
2018-01-16 1,72.28000000026076
2018-01-16 2,71.82000000029801
2018-01-16 3,72.43999999947846
2018-01-16 4,72.39999999850987
2018-01-16 5,72.75000000186266
2018-01-16 6,86.5
2018-01-16 7,108.46999999973923
2018-01-16 8,110.60000000149012
2018-01-16 9,139.7099999981001
2018-01-16 10,157.8399999989197
2018-01-16 11,161.6600000010803
2018-01-16 12,160.29000000003725
2018-01-16 13,156.5
2018-01-16 14,162.0499999988824
2018-01-16 15,163.63000000175091
2018-01-16 16,150.59999999962747
2018-01-16 17,146.50000000093132
2018-01-16 18,131.27999999932942
2018-01-16 19,132.92999999970198
2018-01-16 20,125.660000000149
2018-01-16 21,107.910000000149
2018-01-16 22,81.34999999962747
2018-01-16 23,74.31000000052154
2018-01-17 0,73.8999999994412
2018-01-17 1,71.72000000067055
2018-01-17 2,71.87999999988824
2018-01-17 3,71.83999999985099
2018-01-17 4,71.30999999959022
2018-01-17 5,72.25
2018-01-17 6,87.00000000186266
2018-01-17 7,99.02999999839814
2018-01-17 8,99.55999999959023
2018-01-17 9,124.53000000026077
2018-01-17 10,140.44000000040978
2018-01-17 11,149.59999999962747
2018-01-17 12,157.29999999981374
2018-01-17 13,153.5100000007078
2018-01-17 14,162.46999999973926
2018-01-17 15,165.21999999973926
2018-01-17 16,154.03000000026074
2018-01-17 17,149.05999999959022
2018-01-17 18,129.03000000026077
2018-01-17 19,128.32000000029802
2018-01-17 20,121.85999999940395
2018-01-17 21,100.1000000005588
2018-01-17 22,79.2800000011921
2018-01-17 23,74.77999999839813
2018-01-18 0,71.8500000005588
2018-01-18 1,71.34999999962747
2018-01-18 2,71.45999999996275
2018-01-18 3,71.87000000011176
2018-01-18 4,70.95000000018626
2018-01-18 5,71.83999999985099
2018-01-18 6,87.03000000026077
2018-01-18 7,106.75
2018-01-18 8,113.0300000011921
2018-01-18 9,138.52999999839813
2018-01-18 10,152.03000000026074
2018-01-18 11,162.4399999994785
2018-01-18 12,171.12000000011176
2018-01-18 13,168.32000000029802
2018-01-18 14,171.25
2018-01-18 15,169.05999999959022
2018-01-18 16,163.65000000037253
2018-01-18 17,154.4399999994785
2018-01-18 18,156.69000000040978
2018-01-18 19,158.5
2018-01-18 20,123.79000000003722
2018-01-18 21,98.80999999959023
2018-01-18 22,78.0200000004843
2018-01-18 23,74.87999999988824
2018-01-19 0,72.37999999988824
2018-01-19 1,71.39999999850987
2018-01-19 2,70.75000000186266
2018-01-19 3,70.77999999932945
2018-01-19 4,70.8500000005588
2018-01-19 5,71.25
2018-01-19 6,86.56000000145286
2018-01-19 7,100.34999999869616
2018-01-19 8,100.67999999970198
2018-01-19 9,131.44000000040978
2018-01-19 10,151.5
2018-01-19 11,154.81999999936667
2018-01-19 12,151.36000000033528
2018-01-19 13,151.35000000149012
2018-01-19 14,169.80999999679625
2018-01-19 15,165.10000000242144
2018-01-19 16,155.77999999932942
2018-01-19 17,139.70999999903142
2018-01-19 18,125.73000000044705
2018-01-19 19,116.62000000011177
2018-01-19 20,114.22000000067057
2018-01-19 21,95.43999999947846
2018-01-19 22,76.76999999862164
2018-01-19 23,74.23000000137836
2018-01-20 0,71.65000000037253
2018-01-20 1,71.68999999947846
2018-01-20 2,71.16000000014901
2018-01-20 3,71.15000000037253
2018-01-20 4,71.68999999947846
2018-01-20 5,72.62000000011176
2018-01-20 6,80.54000000003725
2018-01-20 7,74.24000000022352
2018-01-20 8,84.29000000003725
2018-01-20 9,80.78000000026076
2018-01-20 10,83.25
2018-01-20 11,84.21999999973924
2018-01-20 12,87.78000000026077
2018-01-20 13,89.25
2018-01-20 14,92.30999999959023
2018-01-20 15,88.31000000145286
2018-01-20 16,87.27999999839814
2018-01-20 17,83.25
2018-01-20 18,64.57000000029802
2018-01-20 19,77.61999999824911
2018-01-20 20,81.23000000137836
2018-01-20 21,80.65000000037253
2018-01-20 22,78.69000000134109
2018-01-20 23,77.30999999865891
2018-01-21 0,73.67999999970199
2018-01-21 1,73.6699999999255
2018-01-21 2,71.15000000037253
2018-01-21 3,72.28000000026076
2018-01-21 4,71.71999999973924
2018-01-21 5,73.12000000011176
2018-01-21 6,76.04000000003725
2018-01-21 7,57.20999999996275
2018-01-21 8,50.350000000558786
2018-01-21 9,50.779999999329455
2018-01-21 10,52.810000001452856
2018-01-21 11,54.25
2018-01-21 12,56.309999998658895
2018-01-21 13,57.82000000122935
2018-01-21 14,59.37000000011176
2018-01-21 15,57.96999999880791
2018-01-21 16,56.69000000040978
2018-01-21 17,55.93999999947847
2018-01-21 18,65.55999999959022
2018-01-21 19,76.08999999985099
2018-01-21 20,75.62000000011176
2018-01-21 21,74.6000000005588
2018-01-21 22,74.6499999994412
2018-01-21 23,72.71999999973924
2018-01-22 0,72.12000000011176
2018-01-22 1,71.20000000018626
2018-01-22 2,71.08999999985099
2018-01-22 3,71.19000000040978
2018-01-22 4,71.1499999994412
2018-01-22 5,71.6000000005588
2018-01-22 6,85.20999999903142
2018-01-22 7,119.90999999921767
2018-01-22 8,136.35000000149012
2018-01-22 9,166.15000000037253
2018-01-22 10,174.43999999947846
2018-01-22 11,173.5
2018-01-22 12,176.56000000052154
2018-01-22 13,176.660000000149
2018-01-22 14,179.67999999970195
2018-01-22 15,182.910000000149
2018-01-22 16,172.77999999932945
2018-01-22 17,165.47000000067058
2018-01-22 18,148.87999999988824
2018-01-22 19,136.37000000011176
2018-01-22 20,127.54000000003722
2018-01-22 21,102.62000000011177
2018-01-22 22,80.27999999932945
2018-01-22 23,77.31000000052154
2018-01-23 0,75.2299999995157
2018-01-23 1,74.1699999999255
2018-01-23 2,73.75
2018-01-23 3,74.7199999988079
2018-01-23 4,73.7800000011921
2018-01-23 5,75.18999999947846
2018-01-23 6,87.8500000005588
2018-01-23 7,130.28000000026077
2018-01-23 8,141.410000000149
2018-01-23 9,162.86999999824909
2018-01-23 10,168.60000000149012
2018-01-23 11,175.65000000037256
2018-01-23 12,174.33999999891967
2018-01-23 13,171.07000000122937
2018-01-23 14,177.0300000011921
2018-01-23 15,178.28999999817458
2018-01-23 16,165.04999999981374
2018-01-23 17,155.50000000186262
2018-01-23 18,138.96999999694526
2018-01-23 19,131.81000000145286
2018-01-23 20,121.910000000149
2018-01-23 21,101.10000000149012
2018-01-23 22,80.83999999891967
2018-01-23 23,77.18999999947846
2018-01-24 0,73.39999999850987
2018-01-24 1,74.31000000145285
2018-01-24 2,75.32000000029801
2018-01-24 3,74.33999999985099
2018-01-24 4,74.83999999985099
2018-01-24 5,76.22000000160187
2018-01-24 6,87.3199999993667
2018-01-24 7,105.3999999994412
2018-01-24 8,107.59999999962747
2018-01-24 9,128.96999999973923
2018-01-24 10,146.8400000007823
2018-01-24 11,152.2099999981001
2018-01-24 12,162.60000000149012
2018-01-24 13,158.5
2018-01-24 14,165.44000000040978
2018-01-24 15,168.37999999988824
2018-01-24 16,160.95999999996275
2018-01-24 17,150.0
2018-01-24 18,131.87999999988824
2018-01-24 19,132.910000000149
2018-01-24 20,122.54999999981372
2018-01-24 21,103.79000000003722
2018-01-24 22,80.96999999973924
2018-01-24 23,76.75
2018-01-25 0,75.81000000052154
2018-01-25 1,74.83999999798834
2018-01-25 2,74.41000000201166
2018-01-25 3,74.71999999973924
2018-01-25 4,73.28000000026076
2018-01-25 5,74.71999999973924
2018-01-25 6,86.46999999973923
2018-01-25 7,106.29999999981372
2018-01-25 8,117.3500000005588
2018-01-25 9,142.46999999973926
2018-01-25 10,152.910000000149
2018-01-25 11,164.30999999959022
2018-01-25 12,169.25
2018-01-25 13,165.00000000186262
2018-01-25 14,165.9699999988079
2018-01-25 15,159.21999999973926
2018-01-25 16,152.05999999959022
2018-01-25 17,152.39999999944118
2018-01-25 18,156.2900000009686
2018-01-25 19,150.25
2018-01-25 20,133.56000000145286
2018-01-25 21,110.84999999869616
2018-01-25 22,83.83999999985099
2018-01-25 23,76.20999999996275
2018-01-26 0,75.84999999962747
2018-01-26 1,73.83999999985099
2018-01-26 2,74.76000000070779
2018-01-26 3,73.83999999985099
2018-01-26 4,75.33999999985099
2018-01-26 5,74.77999999839813
2018-01-26 6,86.75000000186266
2018-01-26 7,101.8199999993667
2018-01-26 8,99.47000000067057
2018-01-26 9,129.9899999992922
2018-01-26 10,151.03000000026074
2018-01-26 11,154.29000000003725
2018-01-26 12,146.96999999973926
2018-01-26 13,149.3100000005215
2018-01-26 14,166.92999999970198
2018-01-26 15,163.63000000175091
2018-01-26 16,154.68999999854714
2018-01-26 17,145.22000000067058
2018-01-26 18,109.86999999918044
2018-01-26 19,115.839999999851
2018-01-26 20,108.410000000149
2018-01-26 21,93.25
2018-01-26 22,77.69000000040978
2018-01-26 23,75.27999999932945
2018-01-27 0,73.25000000186266
2018-01-27 1,72.75
2018-01-27 2,72.86999999824911
2018-01-27 3,73.25999999977648
2018-01-27 4,72.75
2018-01-27 5,73.25
2018-01-27 6,81.1800000006333
2018-01-27 7,73.5699999993667
2018-01-27 8,77.40000000037253
2018-01-27 9,87.69000000040977
2018-01-27 10,91.0
2018-01-27 11,84.58999999798834
2018-01-27 12,82.0
2018-01-27 13,89.75
2018-01-27 14,84.5
2018-01-27 15,84.07000000122935
2018-01-27 16,85.87000000011176
2018-01-27 17,84.41000000014901
2018-01-27 18,67.24000000022352
2018-01-27 19,80.68999999947846
2018-01-27 20,77.69000000040978
2018-01-27 21,76.75
2018-01-27 22,78.34999999962747
2018-01-27 23,75.31000000052154
2018-01-28 0,73.75
2018-01-28 1,73.75
2018-01-28 2,72.8999999994412
2018-01-28 3,74.33999999891967
2018-01-28 4,73.3600000012666
2018-01-28 5,75.40000000037253
2018-01-28 6,78.6499999994412
2018-01-28 7,60.21999999880791
2018-01-28 8,50.37000000011176
2018-01-28 9,51.94000000134111
2018-01-28 10,52.87999999988824
2018-01-28 11,55.399999999441214
2018-01-28 12,55.40999999921769
2018-01-28 13,55.87000000011176
2018-01-28 14,55.94000000134111
2018-01-28 15,55.91000000014901
2018-01-28 16,55.36999999918044
2018-01-28 17,52.90999999921769
2018-01-28 18,63.41000000201165
2018-01-28 19,72.25
2018-01-28 20,74.75
2018-01-28 21,73.40999999921769
2018-01-28 22,72.7700000004843
2018-01-28 23,71.29000000003725
2018-01-29 0,70.30999999959022
2018-01-29 1,69.32000000029802
2018-01-29 2,70.43000000156462
2018-01-29 3,68.90999999828637
2018-01-29 4,69.39999999850988
2018-01-29 5,70.35000000149012
2018-01-29 6,84.94000000040978
2018-01-29 7,115.76999999955295
2018-01-29 8,120.160000000149
2018-01-29 9,151.21999999973926
2018-01-29 10,165.25
2018-01-29 11,171.62000000011176
2018-01-29 12,171.910000000149
2018-01-29 13,176.21999999973926
2018-01-29 14,180.410000000149
2018-01-29 15,182.01999999862164
2018-01-29 16,183.4400000013411
2018-01-29 17,167.32000000029802
2018-01-29 18,129.71999999973923
2018-01-29 19,127.76999999862163
2018-01-29 20,122.26000000163911
2018-01-29 21,99.12999999988823
2018-01-29 22,78.37000000011176
2018-01-29 23,71.22000000067055
2018-01-30 0,72.22000000067055
2018-01-30 1,70.86999999824911
2018-01-30 2,71.78000000026076
2018-01-30 3,71.21999999973924
2018-01-30 4,70.81000000052154
2018-01-30 5,71.21999999973924
2018-01-30 6,85.32000000029801
2018-01-30 7,120.1499999994412
2018-01-30 8,136.97000000067058
2018-01-30 9,166.30999999959022
2018-01-30 10,172.21999999973926
2018-01-30 11,179.5
2018-01-30 12,182.5300000002608
2018-01-30 13,177.05999999959022
2018-01-30 14,178.16000000201163
2018-01-30 15,182.27999999839813
2018-01-30 16,178.21999999973926
2018-01-30 17,166.22000000067058
2018-01-30 18,146.08999999798834
2018-01-30 19,144.16000000201166
2018-01-30 20,134.37999999988824
2018-01-30 21,110.17999999970198
2018-01-30 22,77.38000000081956
2018-01-30 23,73.80999999959022
2018-01-31 0,72.75
2018-01-31 1,71.5
2018-01-31 2,71.70999999810009
2018-01-31 3,72.70000000111759
2018-01-31 4,71.62000000011176
2018-01-31 5,73.13000000175089
2018-01-31 6,83.61999999824911
2018-01-31 7,111.30999999865891
2018-01-31 8,111.570000003092
2018-01-31 9,140.64999999850988
2018-01-31 10,165.05999999959022
2018-01-31 11,175.38000000081954
2018-01-31 12,175.36999999918046
2018-01-31 13,173.60000000055882
2018-01-31 14,183.05999999959027
2018-01-31 15,191.0599999986589
2018-01-31 16,186.2800000011921
2018-01-31 17,163.7900000018999
2018-01-31 18,135.64999999850988
2018-01-31 19,129.25
2018-01-31 20,120.160000000149
2018-01-31 21,99.46999999973923
2018-01-31 22,77.12000000011176
2018-01-31 23,74.19000000040978
2018-02-01 0,72.11999999918044
2018-02-01 1,73.19000000040978
2018-02-01 2,72.69000000040978
2018-02-01 3,72.30999999959022
2018-02-01 4,73.19000000040978
2018-02-01 5,71.75
2018-02-01 6,86.18999999947846
2018-02-01 7,110.5
2018-02-01 8,113.839999999851
2018-02-01 9,139.97000000067058
2018-02-01 10,158.4099999992177
2018-02-01 11,171.97000000067055
2018-02-01 12,174.5
2018-02-01 13,174.2399999992922
2018-02-01 14,173.31000000052154
2018-02-01 15,172.60000000149014
2018-02-01 16,168.06999999843538
2018-02-01 17,163.98999999836087
2018-02-01 18,161.9400000013411
2018-02-01 19,159.07000000029802
2018-02-01 20,138.04999999981374
2018-02-01 21,111.07000000029802
2018-02-01 22,78.70999999996275
2018-02-01 23,75.75
2018-02-02 0,72.24999999906869
2018-02-02 1,70.1000000005588
2018-02-02 2,70.1499999994412
2018-02-02 3,70.13000000081956
2018-02-02 4,69.58999999985099
2018-02-02 5,69.62999999988824
2018-02-02 6,81.75
2018-02-02 7,106.8500000005588
2018-02-02 8,106.98999999929221
2018-02-02 9,137.3500000005588
2018-02-02 10,164.22000000067058
2018-02-02 11,168.24999999906868
2018-02-02 12,154.42999999970198
2018-02-02 13,152.4699999988079
2018-02-02 14,168.13000000175091
2018-02-02 15,162.06000000145286
2018-02-02 16,151.28999999817458
2018-02-02 17,140.61000000033528
2018-02-02 18,113.85000000149012
2018-02-02 19,115.55999999865891
2018-02-02 20,112.5699999993667
2018-02-02 21,97.84000000078233
2018-02-02 22,75.71999999973924
2018-02-02 23,72.17999999970199
2018-02-03 0,70.77999999932945
2018-02-03 1,69.13000000081956
2018-02-03 2,70.16000000014901
2018-02-03 3,70.20999999903142
2018-02-03 4,70.27999999932945
2018-02-03 5,70.67000000178814
2018-02-03 6,78.05999999959022
2018-02-03 7,70.25
2018-02-03 8,81.25
2018-02-03 9,84.14999999850987
2018-02-03 10,87.72000000160186
2018-02-03 11,88.71999999973923
2018-02-03 12,87.66000000014903
2018-02-03 13,88.21999999973923
2018-02-03 14,88.42999999877065
2018-02-03 15,85.57000000122935
2018-02-03 16,87.53000000026077
2018-02-03 17,88.17999999970198
2018-02-03 18,68.79000000003725
2018-02-03 19,77.20999999996275
2018-02-03 20,77.19000000040978
2018-02-03 21,74.75
2018-02-03 22,74.25
2018-02-03 23,72.28000000026076
2018-02-04 0,68.68999999947846
2018-02-04 1,69.8500000005588
2018-02-04 2,69.27999999932945
2018-02-04 3,69.25
2018-02-04 4,67.70999999996275
2018-02-04 5,69.69000000040978
2018-02-04 6,73.63000000081956
2018-02-04 7,55.18999999947847
2018-02-04 8,49.71999999973923
2018-02-04 9,52.17999999970198
2018-02-04 10,54.720000000670545
2018-02-04 11,56.21999999973923
2018-02-04 12,58.68999999947847
2018-02-04 13,59.75
2018-02-04 14,60.220000000670545
2018-02-04 15,60.25
2018-02-04 16,60.62000000011176
2018-02-04 17,58.65999999921769
2018-02-04 18,61.78000000026077
2018-02-04 19,74.12000000011176
2018-02-04 20,74.64999999850987
2018-02-04 21,73.66000000294298
2018-02-04 22,71.62999999895692
2018-02-04 23,70.21999999973923
2018-02-05 0,69.78000000026077
