timestep,building_wifi_count,floor_2_wifi_count,floor_3_wifi_count,floor_4_wifi_count,floor_5_wifi_count,floor_6_wifi_count
2018-06-05T23:00:00Z,0.05452562704471101,0.023529411764705882,0.03535353535353535,0.04075235109717868,0.055865921787709494,0.032
2018-06-06T00:00:00Z,0.03816793893129771,0.011764705882352941,0.025252525252525252,0.03134796238244514,0.0446927374301676,0.016
2018-06-06T01:00:00Z,0.028353326063249727,0.00392156862745098,0.025252525252525252,0.0219435736677116,0.03910614525139665,0.016
2018-06-06T02:00:00Z,0.029443838604143947,0.00784313725490196,0.005050505050505051,0.0219435736677116,0.03910614525139665,0.016
2018-06-06T03:00:00Z,0.023991275899672846,0.00392156862745098,0.005050505050505051,0.01567398119122257,0.0335195530726257,0.02
2018-06-06T04:00:00Z,0.021810250817884406,0.00392156862745098,0.005050505050505051,0.01567398119122257,0.0335195530726257,0.012
2018-06-06T05:00:00Z,0.023991275899672846,0.00392156862745098,0.005050505050505051,0.018808777429467086,0.0335195530726257,0.012
2018-06-06T06:00:00Z,0.027262813522355506,0.00392156862745098,0.005050505050505051,0.0219435736677116,0.03910614525139665,0.012
2018-06-06T07:00:00Z,0.026172300981461286,0.00392156862745098,0.010101010101010102,0.018808777429467086,0.03910614525139665,0.016
2018-06-06T08:00:00Z,0.05670665212649945,0.027450980392156862,0.03535353535353535,0.0438871473354232,0.055865921787709494,0.028
2018-06-06T09:00:00Z,0.12431842966194111,0.08235294117647059,0.0707070707070707,0.09090909090909091,0.1005586592178771,0.068
2018-06-06T10:00:00Z,0.1450381679389313,0.07058823529411765,0.1111111111111111,0.10658307210031348,0.13966480446927373,0.088
2018-06-06T11:00:00Z,0.17884405670665213,0.09411764705882353,0.12626262626262627,0.12539184952978055,0.17318435754189945,0.116
2018-06-06T12:00:00Z,0.21374045801526717,0.09411764705882353,0.13636363636363635,0.16927899686520376,0.18435754189944134,0.124
2018-06-06T13:00:00Z,0.22464558342420937,0.09803921568627451,0.14646464646464646,0.19435736677115986,0.16201117318435754,0.112
2018-06-06T14:00:00Z,0.25408942202835333,0.058823529411764705,0.12626262626262627,0.2413793103448276,0.18435754189944134,0.124
2018-06-06T15:00:00Z,0.22464558342420937,0.0784313725490196,0.11616161616161616,0.2006269592476489,0.17318435754189945,0.108
2018-06-06T16:00:00Z,0.23555070883315157,0.0784313725490196,0.12121212121212122,0.219435736677116,0.17318435754189945,0.1
2018-06-06T17:00:00Z,0.22137404580152673,0.08235294117647059,0.11616161616161616,0.18181818181818182,0.2122905027932961,0.112
2018-06-06T18:00:00Z,0.21374045801526717,0.10588235294117647,0.12626262626262627,0.1724137931034483,0.2011173184357542,0.092
2018-06-06T19:00:00Z,0.16793893129770993,0.11764705882352941,0.09090909090909091,0.11598746081504702,0.16759776536312848,0.08
2018-06-06T20:00:00Z,0.1025081788440567,0.027450980392156862,0.050505050505050504,0.07836990595611286,0.13966480446927373,0.048
2018-06-06T21:00:00Z,0.1025081788440567,0.0392156862745098,0.045454545454545456,0.08150470219435736,0.10614525139664804,0.052
2018-06-06T22:00:00Z,0.09051254089422028,0.03529411764705882,0.045454545454545456,0.07836990595611286,0.0782122905027933,0.04
2018-06-06T23:00:00Z,0.0916030534351145,0.03137254901960784,0.03535353535353535,0.08150470219435736,0.0893854748603352,0.032
2018-06-07T00:00:00Z,0.05888767720828789,0.023529411764705882,0.03535353535353535,0.04075235109717868,0.09497206703910614,0.02
2018-06-07T01:00:00Z,0.03162486368593239,0.011764705882352941,0.015151515151515152,0.0219435736677116,0.0446927374301676,0.016
2018-06-07T02:00:00Z,0.027262813522355506,0.00392156862745098,0.015151515151515152,0.0219435736677116,0.03910614525139665,0.012
2018-06-07T03:00:00Z,0.027262813522355506,0.00784313725490196,0.010101010101010102,0.018808777429467086,0.03910614525139665,0.016
2018-06-07T04:00:00Z,0.023991275899672846,0.00784313725490196,0.015151515151515152,0.01567398119122257,0.03910614525139665,0.012
2018-06-07T05:00:00Z,0.025081788440567066,0.00784313725490196,0.010101010101010102,0.018808777429467086,0.0335195530726257,0.012
2018-06-07T06:00:00Z,0.025081788440567066,0.00392156862745098,0.010101010101010102,0.018808777429467086,0.03910614525139665,0.012
2018-06-07T07:00:00Z,0.03707742639040349,0.00784313725490196,0.020202020202020204,0.02821316614420063,0.03910614525139665,0.028
2018-06-07T08:00:00Z,0.0697928026172301,0.0392156862745098,0.045454545454545456,0.050156739811912224,0.0782122905027933,0.032
2018-06-07T09:00:00Z,0.14176663031624864,0.08235294117647059,0.08585858585858586,0.09090909090909091,0.1787709497206704,0.076
2018-06-07T10:00:00Z,0.17884405670665213,0.06274509803921569,0.1111111111111111,0.15047021943573669,0.1564245810055866,0.096
2018-06-07T11:00:00Z,0.2039258451472192,0.09019607843137255,0.12121212121212122,0.1536050156739812,0.18994413407821228,0.128
2018-06-07T12:00:00Z,0.2257360959651036,0.10588235294117647,0.13131313131313133,0.16927899686520376,0.22346368715083798,0.128
2018-06-07T13:00:00Z,0.21046892039258452,0.11764705882352941,0.12121212121212122,0.15987460815047022,0.19553072625698323,0.104
2018-06-07T14:00:00Z,0.22355507088331517,0.09411764705882353,0.13131313131313133,0.1786833855799373,0.2122905027932961,0.116
2018-06-07T15:00:00Z,0.21919302071973829,0.09411764705882353,0.13636363636363635,0.16614420062695925,0.20670391061452514,0.136
2018-06-07T16:00:00Z,0.23991275899672845,0.11764705882352941,0.14646464646464646,0.19122257053291536,0.18994413407821228,0.136
2018-06-07T17:00:00Z,0.22137404580152673,0.09019607843137255,0.13131313131313133,0.1724137931034483,0.18435754189944134,0.148
2018-06-07T18:00:00Z,0.20283533260632497,0.054901960784313725,0.10101010101010101,0.1755485893416928,0.18435754189944134,0.108
2018-06-07T19:00:00Z,0.20174482006543076,0.08235294117647059,0.13636363636363635,0.16300940438871472,0.2346368715083799,0.072
2018-06-07T20:00:00Z,0.12322791712104689,0.054901960784313725,0.09595959595959595,0.10031347962382445,0.1340782122905028,0.044
2018-06-07T21:00:00Z,0.08942202835332606,0.0196078431372549,0.06060606060606061,0.07836990595611286,0.0782122905027933,0.052
2018-06-07T22:00:00Z,0.14394765539803708,0.050980392156862744,0.06060606060606061,0.13479623824451412,0.0893854748603352,0.068
2018-06-07T23:00:00Z,0.07088331515812432,0.027450980392156862,0.030303030303030304,0.05956112852664577,0.0446927374301676,0.048
2018-06-08T00:00:00Z,0.04907306434023991,0.011764705882352941,0.025252525252525252,0.04075235109717868,0.0446927374301676,0.032
2018-06-08T01:00:00Z,0.03380588876772083,0.00392156862745098,0.015151515151515152,0.02821316614420063,0.027932960893854747,0.028
2018-06-08T02:00:00Z,0.03271537622682661,0.00392156862745098,0.010101010101010102,0.02821316614420063,0.0335195530726257,0.02
2018-06-08T03:00:00Z,0.03162486368593239,0.00392156862745098,0.010101010101010102,0.025078369905956112,0.0335195530726257,0.024
2018-06-08T04:00:00Z,0.03707742639040349,0.00392156862745098,0.010101010101010102,0.034482758620689655,0.03910614525139665,0.016
2018-06-08T05:00:00Z,0.029443838604143947,0.00392156862745098,0.010101010101010102,0.025078369905956112,0.0446927374301676,0.008
2018-06-08T06:00:00Z,0.03816793893129771,0.01568627450980392,0.015151515151515152,0.03134796238244514,0.0335195530726257,0.02
2018-06-08T07:00:00Z,0.04362050163576881,0.01568627450980392,0.015151515151515152,0.03134796238244514,0.055865921787709494,0.024
2018-06-08T08:00:00Z,0.07633587786259542,0.0196078431372549,0.03535353535353535,0.050156739811912224,0.11731843575418995,0.048
2018-06-08T09:00:00Z,0.1504907306434024,0.06666666666666667,0.09090909090909091,0.11598746081504702,0.1564245810055866,0.076
2018-06-08T10:00:00Z,0.15921483097055616,0.09019607843137255,0.10101010101010101,0.11598746081504702,0.1564245810055866,0.084
2018-06-08T11:00:00Z,0.18538713195201745,0.09019607843137255,0.10606060606060606,0.13793103448275862,0.16759776536312848,0.116
2018-06-08T12:00:00Z,0.17448200654307525,0.06274509803921569,0.09595959595959595,0.13166144200626959,0.17318435754189945,0.116
2018-06-08T13:00:00Z,0.1766630316248637,0.0784313725490196,0.1111111111111111,0.13166144200626959,0.16759776536312848,0.112
2018-06-08T14:00:00Z,0.20065430752453653,0.11372549019607843,0.1111111111111111,0.14733542319749215,0.17318435754189945,0.12
2018-06-08T15:00:00Z,0.19520174482006544,0.07058823529411765,0.12121212121212122,0.1536050156739812,0.16201117318435754,0.136
2018-06-08T16:00:00Z,0.20828789531079608,0.07058823529411765,0.11616161616161616,0.16927899686520376,0.1787709497206704,0.132
2018-06-08T17:00:00Z,0.20065430752453653,0.07058823529411765,0.09595959595959595,0.16927899686520376,0.1787709497206704,0.104
2018-06-08T18:00:00Z,0.20065430752453653,0.0784313725490196,0.09595959595959595,0.16927899686520376,0.16759776536312848,0.104
2018-06-08T19:00:00Z,0.15267175572519084,0.047058823529411764,0.09090909090909091,0.13166144200626959,0.13966480446927373,0.076
2018-06-08T20:00:00Z,0.09596510359869138,0.03137254901960784,0.030303030303030304,0.08150470219435736,0.0893854748603352,0.048
2018-06-08T21:00:00Z,0.0697928026172301,0.027450980392156862,0.020202020202020204,0.06269592476489028,0.0670391061452514,0.02
2018-06-08T22:00:00Z,0.05888767720828789,0.023529411764705882,0.020202020202020204,0.047021943573667714,0.061452513966480445,0.028
2018-06-08T23:00:00Z,0.05670665212649945,0.03529411764705882,0.025252525252525252,0.04075235109717868,0.055865921787709494,0.028
2018-06-09T00:00:00Z,0.061068702290076333,0.027450980392156862,0.020202020202020204,0.05329153605015674,0.0446927374301676,0.028
2018-06-09T01:00:00Z,0.03925845147219193,0.00392156862745098,0.010101010101010102,0.02821316614420063,0.05027932960893855,0.032
2018-06-09T02:00:00Z,0.023991275899672846,0.00392156862745098,0.010101010101010102,0.018808777429467086,0.027932960893854747,0.016
2018-06-09T03:00:00Z,0.023991275899672846,0.00392156862745098,0.005050505050505051,0.018808777429467086,0.0223463687150838,0.02
2018-06-09T04:00:00Z,0.022900763358778626,0.00392156862745098,0.005050505050505051,0.01567398119122257,0.027932960893854747,0.02
