date_time,value
2018-02-21 19,49.0
2018-02-21 20,49.0
2018-02-21 21,17.0
2018-02-21 22,8.0
2018-02-21 23,3.0
2018-02-22 0,3.0
2018-02-22 1,2.0
2018-02-22 2,2.0
2018-02-22 3,2.0
2018-02-22 4,2.0
2018-02-22 5,1.0
2018-02-22 6,1.0
2018-02-22 7,3.0
2018-02-22 8,8.0
2018-02-22 9,20.0
2018-02-22 10,25.0
2018-02-22 11,25.0
2018-02-22 12,21.0
2018-02-22 13,21.0
2018-02-22 14,34.0
2018-02-22 15,31.0
2018-02-22 16,32.0
2018-02-22 17,32.0
2018-02-22 18,20.0
2018-02-22 19,9.0
2018-02-22 20,10.0
2018-02-22 21,10.0
2018-02-22 22,6.0
2018-02-22 23,4.0
2018-02-23 0,2.0
2018-02-23 1,3.0
2018-02-23 2,2.0
2018-02-23 3,3.0
2018-02-23 4,2.0
2018-02-23 5,3.0
2018-02-23 6,3.0
2018-02-23 7,5.0
2018-02-23 8,9.0
2018-02-23 9,15.0
2018-02-23 10,19.0
2018-02-23 11,32.0
2018-02-23 12,22.0
2018-02-23 13,23.0
2018-02-23 14,40.0
2018-02-23 15,58.0
2018-02-23 16,36.0
2018-02-23 17,37.0
2018-02-23 18,58.0
2018-02-23 19,54.0
2018-02-23 20,45.0
2018-02-23 21,35.0
2018-02-23 22,4.0
2018-02-23 23,2.0
2018-02-24 0,3.0
2018-02-24 1,2.0
2018-02-24 2,2.0
2018-02-24 3,2.0
2018-02-24 4,1.0
2018-02-24 5,3.0
2018-02-24 6,6.0
2018-02-24 7,6.0
2018-02-24 8,6.0
2018-02-24 9,11.0
2018-02-24 10,14.0
2018-02-24 11,16.0
2018-02-24 12,13.0
2018-02-24 13,11.0
2018-02-24 14,17.0
2018-02-24 15,9.0
2018-02-24 16,10.0
2018-02-24 17,10.0
2018-02-24 18,6.0
2018-02-24 19,6.0
2018-02-24 20,7.0
2018-02-24 21,4.0
2018-02-24 22,3.0
2018-02-24 23,4.0
2018-02-25 0,3.0
2018-02-25 1,3.0
2018-02-25 2,2.0
2018-02-25 3,2.0
2018-02-25 4,2.0
2018-02-25 5,2.0
2018-02-25 6,2.0
2018-02-25 7,3.0
2018-02-25 8,4.0
2018-02-25 9,3.0
2018-02-25 10,6.0
2018-02-25 11,5.0
2018-02-25 12,6.0
2018-02-25 13,4.0
2018-02-25 14,4.0
2018-02-25 15,5.0
2018-02-25 16,5.0
2018-02-25 17,4.0
2018-02-25 18,5.0
2018-02-25 19,3.0
2018-02-25 20,4.0
2018-02-25 21,5.0
2018-02-25 22,5.0
2018-02-25 23,4.0
2018-02-26 0,3.0
2018-02-26 1,2.0
2018-02-26 2,1.0
2018-02-26 3,1.0
2018-02-26 4,1.0
2018-02-26 5,2.0
2018-02-26 6,2.0
2018-02-26 7,4.0
2018-02-26 8,6.0
2018-02-26 9,8.0
2018-02-26 10,17.0
2018-02-26 11,19.0
2018-02-26 12,17.0
2018-02-26 13,18.0
2018-02-26 14,21.0
2018-02-26 15,20.0
2018-02-26 16,23.0
2018-02-26 17,18.0
2018-02-26 18,15.0
2018-02-26 19,13.0
2018-02-26 20,12.0
2018-02-26 21,9.0
2018-02-26 22,7.0
2018-02-26 23,3.0
2018-02-27 0,2.0
2018-02-27 1,3.0
2018-02-27 2,3.0
2018-02-27 3,2.0
2018-02-27 4,2.0
2018-02-27 5,2.0
2018-02-27 6,3.0
2018-02-27 7,3.0
2018-02-27 8,5.0
2018-02-27 9,8.0
2018-02-27 10,13.0
2018-02-27 11,18.0
2018-02-27 12,21.0
2018-02-27 13,25.0
2018-02-27 14,26.0
2018-02-27 15,27.0
2018-02-27 16,25.0
2018-02-27 17,23.0
2018-02-27 18,15.0
2018-02-27 19,9.0
2018-02-27 20,7.0
2018-02-27 21,7.0
2018-02-27 22,8.0
2018-02-27 23,4.0
2018-02-28 0,2.0
2018-02-28 1,1.0
2018-02-28 2,2.0
2018-02-28 3,2.0
2018-02-28 4,2.0
2018-02-28 5,2.0
2018-02-28 6,2.0
2018-02-28 7,4.0
2018-02-28 8,5.0
2018-02-28 9,9.0
2018-02-28 10,12.0
2018-02-28 11,14.0
2018-02-28 12,19.0
2018-02-28 13,23.0
2018-02-28 14,20.0
2018-02-28 15,32.0
2018-02-28 16,24.0
2018-02-28 17,21.0
2018-02-28 18,20.0
2018-02-28 19,6.0
2018-02-28 20,7.0
2018-02-28 21,5.0
2018-02-28 22,6.0
2018-02-28 23,4.0
2018-03-01 0,3.0
2018-03-01 1,2.0
2018-03-01 2,2.0
2018-03-01 3,3.0
2018-03-01 4,2.0
2018-03-01 5,2.0
2018-03-01 6,2.0
2018-03-01 7,3.0
2018-03-01 8,6.0
2018-03-01 9,10.0
2018-03-01 10,17.0
2018-03-01 11,28.0
2018-03-01 12,23.0
2018-03-01 13,27.0
2018-03-01 14,31.0
2018-03-01 15,35.0
2018-03-01 16,25.0
2018-03-01 17,20.0
2018-03-01 18,17.0
2018-03-01 19,9.0
2018-03-01 20,7.0
2018-03-01 21,9.0
2018-03-01 22,5.0
2018-03-01 23,4.0
2018-03-02 0,3.0
2018-03-02 1,2.0
2018-03-02 2,3.0
2018-03-02 3,3.0
2018-03-02 4,3.0
2018-03-02 5,2.0
2018-03-02 6,2.0
2018-03-02 7,4.0
2018-03-02 8,6.0
2018-03-02 9,11.0
2018-03-02 10,17.0
2018-03-02 11,17.0
2018-03-02 12,17.0
2018-03-02 13,22.0
2018-03-02 14,22.0
2018-03-02 15,16.0
2018-03-02 16,23.0
2018-03-02 17,17.0
2018-03-02 18,11.0
2018-03-02 19,5.0
2018-03-02 20,6.0
2018-03-02 21,8.0
2018-03-02 22,7.0
2018-03-02 23,6.0
2018-03-03 0,4.0
2018-03-03 1,3.0
2018-03-03 2,2.0
2018-03-03 3,2.0
2018-03-03 4,4.0
2018-03-03 5,2.0
2018-03-03 6,2.0
2018-03-03 7,4.0
2018-03-03 8,6.0
2018-03-03 9,7.0
2018-03-03 10,8.0
2018-03-03 11,7.0
2018-03-03 12,9.0
2018-03-03 13,10.0
2018-03-03 14,8.0
2018-03-03 15,9.0
2018-03-03 16,8.0
2018-03-03 17,8.0
2018-03-03 18,5.0
2018-03-03 19,4.0
2018-03-03 20,3.0
2018-03-03 21,5.0
2018-03-03 22,4.0
2018-03-03 23,3.0
2018-03-04 0,3.0
2018-03-04 1,2.0
2018-03-04 2,2.0
2018-03-04 3,2.0
2018-03-04 4,2.0
2018-03-04 5,2.0
2018-03-04 6,1.0
2018-03-04 7,2.0
2018-03-04 8,2.0
2018-03-04 9,3.0
2018-03-04 10,3.0
2018-03-04 11,4.0
2018-03-04 12,6.0
2018-03-04 13,7.0
2018-03-04 14,7.0
2018-03-04 15,8.0
2018-03-04 16,6.0
2018-03-04 17,7.0
2018-03-04 18,5.0
2018-03-04 19,4.0
2018-03-04 20,5.0
2018-03-04 21,4.0
2018-03-04 22,4.0
2018-03-04 23,3.0
2018-03-05 0,3.0
2018-03-05 1,3.0
2018-03-05 2,2.0
2018-03-05 3,2.0
2018-03-05 4,2.0
2018-03-05 5,2.0
2018-03-05 6,3.0
2018-03-05 7,5.0
2018-03-05 8,8.0
2018-03-05 9,24.0
2018-03-05 10,24.0
2018-03-05 11,31.0
2018-03-05 12,27.0
2018-03-05 13,35.0
2018-03-05 14,44.0
2018-03-05 15,46.0
2018-03-05 16,37.0
2018-03-05 17,38.0
2018-03-05 18,40.0
2018-03-05 19,35.0
2018-03-05 20,34.0
2018-03-05 21,12.0
2018-03-05 22,9.0
2018-03-05 23,4.0
2018-03-06 0,3.0
2018-03-06 1,2.0
2018-03-06 2,2.0
2018-03-06 3,1.0
2018-03-06 4,2.0
2018-03-06 5,2.0
2018-03-06 6,1.0
2018-03-06 7,8.0
2018-03-06 8,16.0
2018-03-06 9,20.0
2018-03-06 10,34.0
2018-03-06 11,30.0
2018-03-06 12,33.0
2018-03-06 13,35.0
2018-03-06 14,34.0
2018-03-06 15,148.0
2018-03-06 16,149.0
2018-03-06 17,115.0
2018-03-06 18,105.0
2018-03-06 19,57.0
2018-03-06 20,37.0
2018-03-06 21,36.0
2018-03-06 22,22.0
2018-03-06 23,15.0
2018-03-07 0,9.0
2018-03-07 1,7.0
2018-03-07 2,4.0
2018-03-07 3,4.0
2018-03-07 4,5.0
2018-03-07 5,4.0
2018-03-07 6,5.0
2018-03-07 7,26.0
2018-03-07 8,55.0
2018-03-07 9,130.0
2018-03-07 10,193.0
2018-03-07 11,153.0
2018-03-07 12,109.0
2018-03-07 13,138.0
2018-03-07 14,170.0
2018-03-07 15,143.0
2018-03-07 16,107.0
2018-03-07 17,101.0
2018-03-07 18,138.0
2018-03-07 19,127.0
2018-03-07 20,109.0
2018-03-07 21,53.0
2018-03-07 22,12.0
2018-03-07 23,8.0
2018-03-08 0,8.0
2018-03-08 1,11.0
2018-03-08 2,6.0
2018-03-08 3,6.0
2018-03-08 4,6.0
2018-03-08 5,5.0
2018-03-08 6,5.0
2018-03-08 7,19.0
2018-03-08 8,34.0
2018-03-08 9,87.0
2018-03-08 10,113.0
2018-03-08 11,141.0
2018-03-08 12,103.0
2018-03-08 13,160.0
2018-03-08 14,158.0
2018-03-08 15,145.0
2018-03-08 16,136.0
2018-03-08 17,138.0
2018-03-08 18,119.0
2018-03-08 19,64.0
2018-03-08 20,48.0
2018-03-08 21,30.0
2018-03-08 22,17.0
2018-03-08 23,7.0
2018-03-09 0,5.0
2018-03-09 1,4.0
2018-03-09 2,4.0
2018-03-09 3,4.0
2018-03-09 4,3.0
2018-03-09 5,3.0
2018-03-09 6,5.0
2018-03-09 7,27.0
2018-03-09 8,71.0
2018-03-09 9,81.0
2018-03-09 10,103.0
2018-03-09 11,119.0
2018-03-09 12,140.0
2018-03-09 13,124.0
2018-03-09 14,112.0
2018-03-09 15,97.0
2018-03-09 16,90.0
2018-03-09 17,87.0
2018-03-09 18,104.0
2018-03-09 19,102.0
2018-03-09 20,75.0
2018-03-09 21,72.0
2018-03-09 22,16.0
2018-03-09 23,12.0
2018-03-10 0,4.0
2018-03-10 1,5.0
2018-03-10 2,4.0
2018-03-10 3,3.0
2018-03-10 4,3.0
2018-03-10 5,3.0
2018-03-10 6,5.0
2018-03-10 7,8.0
2018-03-10 8,11.0
2018-03-10 9,27.0
2018-03-10 10,24.0
2018-03-10 11,35.0
2018-03-10 12,36.0
2018-03-10 13,34.0
2018-03-10 14,35.0
2018-03-10 15,36.0
2018-03-10 16,32.0
2018-03-10 17,31.0
2018-03-10 18,17.0
2018-03-10 19,13.0
2018-03-10 20,11.0
2018-03-10 21,9.0
2018-03-10 22,13.0
2018-03-10 23,7.0
2018-03-11 0,5.0
2018-03-11 1,3.0
2018-03-11 2,4.0
2018-03-11 3,4.0
2018-03-11 4,4.0
2018-03-11 5,4.0
2018-03-11 6,4.0
2018-03-11 7,5.0
2018-03-11 8,7.0
2018-03-11 9,10.0
2018-03-11 10,14.0
2018-03-11 11,16.0
2018-03-11 12,15.0
2018-03-11 13,22.0
2018-03-11 14,22.0
2018-03-11 15,23.0
2018-03-11 16,18.0
2018-03-11 17,16.0
2018-03-11 18,14.0
2018-03-11 19,18.0
2018-03-11 20,17.0
2018-03-11 21,23.0
2018-03-11 22,11.0
2018-03-11 23,7.0
2018-03-12 0,5.0
2018-03-12 1,5.0
2018-03-12 2,3.0
2018-03-12 3,2.0
2018-03-12 4,4.0
2018-03-12 5,4.0
2018-03-12 6,3.0
2018-03-12 7,12.0
2018-03-12 8,28.0
2018-03-12 9,62.0
2018-03-12 10,73.0
2018-03-12 11,107.0
2018-03-12 12,126.0
2018-03-12 13,127.0
2018-03-12 14,131.0
2018-03-12 15,147.0
2018-03-12 16,165.0
2018-03-12 17,159.0
2018-03-12 18,127.0
2018-03-12 19,61.0
2018-03-12 20,45.0
2018-03-12 21,26.0
2018-03-12 22,25.0
2018-03-12 23,10.0
2018-03-13 0,7.0
2018-03-13 1,6.0
2018-03-13 2,6.0
2018-03-13 3,5.0
2018-03-13 4,5.0
2018-03-13 5,6.0
2018-03-13 6,7.0
2018-03-13 7,19.0
2018-03-13 8,38.0
2018-03-13 9,76.0
2018-03-13 10,97.0
2018-03-13 11,136.0
2018-03-13 12,119.0
2018-03-13 13,182.0
2018-03-13 14,148.0
2018-03-13 15,176.0
2018-03-13 16,159.0
2018-03-13 17,112.0
2018-03-13 18,133.0
2018-03-13 19,130.0
2018-03-13 20,119.0
2018-03-13 21,76.0
2018-03-13 22,23.0
2018-03-13 23,12.0
2018-03-14 0,9.0
2018-03-14 1,5.0
2018-03-14 2,4.0
2018-03-14 3,5.0
2018-03-14 4,3.0
2018-03-14 5,4.0
2018-03-14 6,5.0
2018-03-14 7,22.0
2018-03-14 8,80.0
2018-03-14 9,104.0
2018-03-14 10,186.0
2018-03-14 11,156.0
2018-03-14 12,97.0
2018-03-14 13,214.0
2018-03-14 14,158.0
2018-03-14 15,156.0
2018-03-14 16,158.0
2018-03-14 17,93.0
2018-03-14 18,128.0
2018-03-14 19,129.0
2018-03-14 20,122.0
2018-03-14 21,112.0
2018-03-14 22,18.0
2018-03-14 23,12.0
2018-03-15 0,10.0
2018-03-15 1,7.0
2018-03-15 2,7.0
2018-03-15 3,7.0
2018-03-15 4,6.0
2018-03-15 5,6.0
2018-03-15 6,8.0
2018-03-15 7,22.0
2018-03-15 8,36.0
2018-03-15 9,91.0
2018-03-15 10,121.0
2018-03-15 11,161.0
2018-03-15 12,114.0
2018-03-15 13,174.0
2018-03-15 14,159.0
2018-03-15 15,148.0
2018-03-15 16,175.0
2018-03-15 17,154.0
2018-03-15 18,147.0
2018-03-15 19,91.0
2018-03-15 20,76.0
2018-03-15 21,66.0
2018-03-15 22,18.0
2018-03-15 23,11.0
2018-03-16 0,10.0
2018-03-16 1,5.0
2018-03-16 2,4.0
2018-03-16 3,5.0
2018-03-16 4,5.0
2018-03-16 5,4.0
2018-03-16 6,7.0
2018-03-16 7,26.0
2018-03-16 8,55.0
2018-03-16 9,98.0
2018-03-16 10,112.0
2018-03-16 11,232.0
2018-03-16 12,130.0
2018-03-16 13,130.0
2018-03-16 14,137.0
2018-03-16 15,117.0
2018-03-16 16,90.0
2018-03-16 17,92.0
2018-03-16 18,93.0
2018-03-16 19,92.0
2018-03-16 20,85.0
2018-03-16 21,79.0
2018-03-16 22,27.0
2018-03-16 23,9.0
2018-03-17 0,7.0
2018-03-17 1,6.0
2018-03-17 2,5.0
2018-03-17 3,4.0
2018-03-17 4,4.0
2018-03-17 5,4.0
2018-03-17 6,5.0
2018-03-17 7,6.0
2018-03-17 8,14.0
2018-03-17 9,20.0
2018-03-17 10,30.0
2018-03-17 11,25.0
2018-03-17 12,26.0
2018-03-17 13,27.0
2018-03-17 14,35.0
2018-03-17 15,32.0
2018-03-17 16,34.0
2018-03-17 17,28.0
2018-03-17 18,20.0
2018-03-17 19,23.0
2018-03-17 20,24.0
2018-03-17 21,19.0
2018-03-17 22,18.0
2018-03-17 23,14.0
2018-03-18 0,9.0
2018-03-18 1,6.0
2018-03-18 2,6.0
2018-03-18 3,4.0
2018-03-18 4,3.0
2018-03-18 5,6.0
2018-03-18 6,5.0
2018-03-18 7,5.0
2018-03-18 8,5.0
2018-03-18 9,9.0
2018-03-18 10,13.0
2018-03-18 11,13.0
2018-03-18 12,17.0
2018-03-18 13,18.0
2018-03-18 14,16.0
2018-03-18 15,23.0
2018-03-18 16,24.0
2018-03-18 17,17.0
2018-03-18 18,16.0
2018-03-18 19,20.0
2018-03-18 20,11.0
2018-03-18 21,14.0
2018-03-18 22,10.0
2018-03-18 23,15.0
2018-03-19 0,5.0
2018-03-19 1,5.0
2018-03-19 2,4.0
2018-03-19 3,5.0
2018-03-19 4,4.0
2018-03-19 5,4.0
2018-03-19 6,6.0
2018-03-19 7,15.0
2018-03-19 8,40.0
2018-03-19 9,78.0
2018-03-19 10,97.0
2018-03-19 11,104.0
2018-03-19 12,99.0
2018-03-19 13,128.0
2018-03-19 14,121.0
2018-03-19 15,127.0
2018-03-19 16,135.0
2018-03-19 17,141.0
2018-03-19 18,101.0
2018-03-19 19,90.0
2018-03-19 20,74.0
2018-03-19 21,41.0
2018-03-19 22,18.0
2018-03-19 23,10.0
2018-03-20 0,9.0
2018-03-20 1,5.0
2018-03-20 2,5.0
2018-03-20 3,4.0
2018-03-20 4,5.0
2018-03-20 5,4.0
2018-03-20 6,6.0
2018-03-20 7,35.0
2018-03-20 8,61.0
2018-03-20 9,94.0
2018-03-20 10,125.0
2018-03-20 11,154.0
2018-03-20 12,122.0
2018-03-20 13,161.0
2018-03-20 14,132.0
2018-03-20 15,142.0
2018-03-20 16,135.0
2018-03-20 17,115.0
2018-03-20 18,110.0
2018-03-20 19,103.0
2018-03-20 20,112.0
2018-03-20 21,53.0
2018-03-20 22,22.0
2018-03-20 23,11.0
2018-03-21 0,6.0
2018-03-21 1,5.0
2018-03-21 2,4.0
2018-03-21 3,4.0
2018-03-21 4,4.0
2018-03-21 5,4.0
2018-03-21 6,5.0
2018-03-21 7,19.0
2018-03-21 8,47.0
2018-03-21 9,77.0
2018-03-21 10,107.0
2018-03-21 11,114.0
2018-03-21 12,100.0
2018-03-21 13,112.0
2018-03-21 14,131.0
2018-03-21 15,133.0
2018-03-21 16,124.0
2018-03-21 17,100.0
2018-03-21 18,128.0
2018-03-21 19,113.0
2018-03-21 20,109.0
2018-03-21 21,83.0
2018-03-21 22,23.0
2018-03-21 23,11.0
2018-03-22 0,9.0
2018-03-22 1,7.0
2018-03-22 2,7.0
2018-03-22 3,7.0
2018-03-22 4,7.0
2018-03-22 5,7.0
2018-03-22 6,9.0
2018-03-22 7,17.0
2018-03-22 8,39.0
2018-03-22 9,78.0
2018-03-22 10,117.0
2018-03-22 11,135.0
2018-03-22 12,97.0
2018-03-22 13,133.0
2018-03-22 14,129.0
2018-03-22 15,140.0
2018-03-22 16,134.0
2018-03-22 17,136.0
2018-03-22 18,77.0
2018-03-22 19,52.0
2018-03-22 20,35.0
2018-03-22 21,32.0
2018-03-22 22,17.0
2018-03-22 23,10.0
2018-03-23 0,7.0
2018-03-23 1,6.0
2018-03-23 2,6.0
2018-03-23 3,6.0
2018-03-23 4,5.0
2018-03-23 5,8.0
2018-03-23 6,8.0
2018-03-23 7,15.0
2018-03-23 8,56.0
2018-03-23 9,98.0
2018-03-23 10,112.0
2018-03-23 11,116.0
2018-03-23 12,100.0
2018-03-23 13,103.0
2018-03-23 14,97.0
2018-03-23 15,96.0
2018-03-23 16,88.0
2018-03-23 17,77.0
2018-03-23 18,84.0
2018-03-23 19,79.0
2018-03-23 20,69.0
2018-03-23 21,61.0
2018-03-23 22,18.0
2018-03-23 23,9.0
2018-03-24 0,6.0
2018-03-24 1,6.0
2018-03-24 2,6.0
2018-03-24 3,5.0
2018-03-24 4,7.0
2018-03-24 5,5.0
2018-03-24 6,8.0
2018-03-24 7,10.0
2018-03-24 8,13.0
2018-03-24 9,14.0
2018-03-24 10,17.0
2018-03-24 11,20.0
2018-03-24 12,21.0
2018-03-24 13,21.0
2018-03-24 14,28.0
2018-03-24 15,28.0
2018-03-24 16,27.0
2018-03-24 17,22.0
2018-03-24 18,21.0
2018-03-24 19,24.0
2018-03-24 20,22.0
2018-03-24 21,23.0
2018-03-24 22,16.0
2018-03-24 23,9.0
2018-03-25 0,8.0
2018-03-25 1,6.0
2018-03-25 2,6.0
2018-03-25 3,7.0
2018-03-25 4,6.0
2018-03-25 5,5.0
2018-03-25 6,4.0
2018-03-25 7,9.0
2018-03-25 8,18.0
2018-03-25 9,20.0
2018-03-25 10,29.0
2018-03-25 11,32.0
2018-03-25 12,17.0
2018-03-25 13,29.0
2018-03-25 14,31.0
2018-03-25 15,28.0
2018-03-25 16,30.0
2018-03-25 17,30.0
2018-03-25 18,24.0
2018-03-25 19,23.0
2018-03-25 20,21.0
2018-03-25 21,17.0
2018-03-25 22,18.0
2018-03-25 23,18.0
2018-03-26 0,5.0
2018-03-26 1,4.0
2018-03-26 2,5.0
2018-03-26 3,5.0
2018-03-26 4,5.0
2018-03-26 5,7.0
2018-03-26 6,6.0
2018-03-26 7,17.0
2018-03-26 8,35.0
2018-03-26 9,81.0
2018-03-26 10,112.0
2018-03-26 11,118.0
2018-03-26 12,123.0
2018-03-26 13,117.0
2018-03-26 14,135.0
2018-03-26 15,138.0
2018-03-26 16,142.0
2018-03-26 17,139.0
2018-03-26 18,145.0
2018-03-26 19,108.0
2018-03-26 20,101.0
2018-03-26 21,74.0
2018-03-26 22,21.0
2018-03-26 23,11.0
2018-03-27 0,7.0
2018-03-27 1,4.0
2018-03-27 2,5.0
2018-03-27 3,4.0
2018-03-27 4,4.0
2018-03-27 5,6.0
2018-03-27 6,7.0
2018-03-27 7,17.0
2018-03-27 8,60.0
2018-03-27 9,116.0
2018-03-27 10,143.0
2018-03-27 11,157.0
2018-03-27 12,135.0
2018-03-27 13,156.0
2018-03-27 14,148.0
2018-03-27 15,157.0
2018-03-27 16,155.0
2018-03-27 17,122.0
2018-03-27 18,121.0
2018-03-27 19,121.0
2018-03-27 20,84.0
2018-03-27 21,44.0
2018-03-27 22,35.0
2018-03-27 23,16.0
2018-03-28 0,11.0
2018-03-28 1,10.0
2018-03-28 2,8.0
2018-03-28 3,7.0
2018-03-28 4,8.0
2018-03-28 5,8.0
2018-03-28 6,11.0
2018-03-28 7,25.0
2018-03-28 8,96.0
2018-03-28 9,135.0
2018-03-28 10,158.0
2018-03-28 11,154.0
2018-03-28 12,151.0
2018-03-28 13,156.0
2018-03-28 14,144.0
2018-03-28 15,131.0
2018-03-28 16,130.0
2018-03-28 17,110.0
2018-03-28 18,139.0
2018-03-28 19,144.0
2018-03-28 20,134.0
2018-03-28 21,123.0
2018-03-28 22,32.0
2018-03-28 23,12.0
2018-03-29 0,8.0
2018-03-29 1,6.0
2018-03-29 2,5.0
2018-03-29 3,4.0
2018-03-29 4,5.0
2018-03-29 5,5.0
2018-03-29 6,6.0
2018-03-29 7,29.0
2018-03-29 8,49.0
2018-03-29 9,83.0
2018-03-29 10,107.0
2018-03-29 11,140.0
2018-03-29 12,120.0
2018-03-29 13,319.0
2018-03-29 14,144.0
2018-03-29 15,151.0
2018-03-29 16,118.0
2018-03-29 17,112.0
2018-03-29 18,117.0
2018-03-29 19,96.0
2018-03-29 20,73.0
2018-03-29 21,30.0
2018-03-29 22,27.0
2018-03-29 23,10.0
2018-03-30 0,9.0
2018-03-30 1,5.0
2018-03-30 2,4.0
2018-03-30 3,4.0
2018-03-30 4,4.0
2018-03-30 5,6.0
2018-03-30 6,9.0
2018-03-30 7,11.0
2018-03-30 8,14.0
2018-03-30 9,22.0
2018-03-30 10,23.0
2018-03-30 11,29.0
2018-03-30 12,30.0
2018-03-30 13,41.0
2018-03-30 14,44.0
2018-03-30 15,55.0
2018-03-30 16,47.0
2018-03-30 17,46.0
2018-03-30 18,28.0
2018-03-30 19,20.0
2018-03-30 20,16.0
2018-03-30 21,21.0
2018-03-30 22,24.0
2018-03-30 23,6.0
2018-03-31 0,8.0
2018-03-31 1,5.0
2018-03-31 2,5.0
2018-03-31 3,4.0
2018-03-31 4,5.0
2018-03-31 5,5.0
2018-03-31 6,5.0
2018-03-31 7,7.0
2018-03-31 8,12.0
2018-03-31 9,22.0
2018-03-31 10,30.0
2018-03-31 11,34.0
2018-03-31 12,37.0
2018-03-31 13,42.0
2018-03-31 14,45.0
2018-03-31 15,44.0
2018-03-31 16,49.0
2018-03-31 17,46.0
2018-03-31 18,38.0
2018-03-31 19,28.0
2018-03-31 20,29.0
2018-03-31 21,25.0
2018-03-31 22,20.0
2018-03-31 23,8.0
2018-04-01 0,7.0
2018-04-01 1,3.0
2018-04-01 2,4.0
2018-04-01 3,3.0
2018-04-01 4,4.0
2018-04-01 5,3.0
2018-04-01 6,5.0
2018-04-01 7,9.0
2018-04-01 8,11.0
2018-04-01 9,19.0
2018-04-01 10,20.0
2018-04-01 11,19.0
2018-04-01 12,21.0
2018-04-01 13,27.0
2018-04-01 14,29.0
2018-04-01 15,30.0
2018-04-01 16,29.0
2018-04-01 17,24.0
2018-04-01 18,23.0
2018-04-01 19,15.0
2018-04-01 20,16.0
2018-04-01 21,17.0
2018-04-01 22,14.0
2018-04-01 23,9.0
2018-04-02 0,8.0
2018-04-02 1,6.0
2018-04-02 2,4.0
2018-04-02 3,5.0
2018-04-02 4,4.0
2018-04-02 5,5.0
2018-04-02 6,8.0
2018-04-02 7,29.0
2018-04-02 8,46.0
2018-04-02 9,74.0
2018-04-02 10,85.0
2018-04-02 11,112.0
2018-04-02 12,99.0
2018-04-02 13,138.0
2018-04-02 14,146.0
2018-04-02 15,130.0
2018-04-02 16,134.0
2018-04-02 17,122.0
2018-04-02 18,128.0
2018-04-02 19,103.0
2018-04-02 20,96.0
2018-04-02 21,61.0
2018-04-02 22,29.0
2018-04-02 23,10.0
2018-04-03 0,7.0
2018-04-03 1,6.0
2018-04-03 2,5.0
2018-04-03 3,4.0
2018-04-03 4,8.0
2018-04-03 5,6.0
2018-04-03 6,8.0
2018-04-03 7,30.0
2018-04-03 8,76.0
2018-04-03 9,124.0
2018-04-03 10,143.0
2018-04-03 11,166.0
2018-04-03 12,136.0
2018-04-03 13,161.0
2018-04-03 14,129.0
2018-04-03 15,133.0
2018-04-03 16,147.0
2018-04-03 17,134.0
2018-04-03 18,110.0
2018-04-03 19,112.0
2018-04-03 20,97.0
2018-04-03 21,86.0
2018-04-03 22,32.0
2018-04-03 23,11.0
2018-04-04 0,8.0
2018-04-04 1,7.0
2018-04-04 2,6.0
2018-04-04 3,7.0
2018-04-04 4,9.0
2018-04-04 5,7.0
2018-04-04 6,11.0
2018-04-04 7,32.0
2018-04-04 8,72.0
2018-04-04 9,152.0
2018-04-04 10,165.0
2018-04-04 11,172.0
2018-04-04 12,138.0
2018-04-04 13,150.0
2018-04-04 14,130.0
2018-04-04 15,143.0
2018-04-04 16,129.0
2018-04-04 17,123.0
2018-04-04 18,155.0
2018-04-04 19,155.0
2018-04-04 20,142.0
2018-04-04 21,113.0
2018-04-04 22,36.0
2018-04-04 23,13.0
2018-04-05 0,11.0
2018-04-05 1,8.0
2018-04-05 2,5.0
2018-04-05 3,10.0
2018-04-05 4,9.0
2018-04-05 5,4.0
2018-04-05 6,6.0
2018-04-05 7,16.0
2018-04-05 8,48.0
2018-04-05 9,72.0
2018-04-05 10,90.0
2018-04-05 11,121.0
2018-04-05 12,121.0
2018-04-05 13,135.0
2018-04-05 14,137.0
2018-04-05 15,183.0
2018-04-05 16,151.0
2018-04-05 17,120.0
2018-04-05 18,104.0
2018-04-05 19,93.0
2018-04-05 20,76.0
2018-04-05 21,46.0
2018-04-05 22,35.0
2018-04-05 23,12.0
2018-04-06 0,10.0
2018-04-06 1,6.0
2018-04-06 2,7.0
2018-04-06 3,9.0
2018-04-06 4,5.0
2018-04-06 5,5.0
2018-04-06 6,9.0
2018-04-06 7,16.0
2018-04-06 8,81.0
2018-04-06 9,123.0
2018-04-06 10,119.0
2018-04-06 11,174.0
2018-04-06 12,155.0
2018-04-06 13,143.0
2018-04-06 14,150.0
2018-04-06 15,174.0
2018-04-06 16,132.0
2018-04-06 17,141.0
2018-04-06 18,166.0
2018-04-06 19,152.0
2018-04-06 20,73.0
2018-04-06 21,70.0
2018-04-06 22,32.0
2018-04-06 23,15.0
2018-04-07 0,12.0
2018-04-07 1,7.0
2018-04-07 2,7.0
2018-04-07 3,7.0
2018-04-07 4,6.0
2018-04-07 5,7.0
2018-04-07 6,8.0
2018-04-07 7,9.0
2018-04-07 8,15.0
2018-04-07 9,26.0
2018-04-07 10,26.0
2018-04-07 11,34.0
2018-04-07 12,43.0
2018-04-07 13,48.0
2018-04-07 14,47.0
