date_time,value
2018-02-21 19,22.0
2018-02-21 20,24.0
2018-02-21 21,18.0
2018-02-21 22,6.0
2018-02-21 23,4.0
2018-02-22 0,3.0
2018-02-22 1,1.0
2018-02-22 2,2.0
2018-02-22 3,2.0
2018-02-22 4,3.0
2018-02-22 5,3.0
2018-02-22 6,2.0
2018-02-22 7,5.0
2018-02-22 8,26.0
2018-02-22 9,52.0
2018-02-22 10,51.0
2018-02-22 11,73.0
2018-02-22 12,45.0
2018-02-22 13,40.0
2018-02-22 14,32.0
2018-02-22 15,38.0
2018-02-22 16,46.0
2018-02-22 17,53.0
2018-02-22 18,56.0
2018-02-22 19,50.0
2018-02-22 20,51.0
2018-02-22 21,43.0
2018-02-22 22,5.0
2018-02-22 23,4.0
2018-02-23 0,4.0
2018-02-23 1,2.0
2018-02-23 2,2.0
2018-02-23 3,1.0
2018-02-23 4,2.0
2018-02-23 5,1.0
2018-02-23 6,3.0
2018-02-23 7,9.0
2018-02-23 8,44.0
2018-02-23 9,81.0
2018-02-23 10,86.0
2018-02-23 11,81.0
2018-02-23 12,48.0
2018-02-23 13,58.0
2018-02-23 14,55.0
2018-02-23 15,62.0
2018-02-23 16,38.0
2018-02-23 17,32.0
2018-02-23 18,19.0
2018-02-23 19,11.0
2018-02-23 20,8.0
2018-02-23 21,14.0
2018-02-23 22,5.0
2018-02-23 23,4.0
2018-02-24 0,4.0
2018-02-24 1,1.0
2018-02-24 2,2.0
2018-02-24 3,2.0
2018-02-24 4,1.0
2018-02-24 5,1.0
2018-02-24 6,3.0
2018-02-24 7,12.0
2018-02-24 8,14.0
2018-02-24 9,18.0
2018-02-24 10,14.0
2018-02-24 11,21.0
2018-02-24 12,18.0
2018-02-24 13,18.0
2018-02-24 14,26.0
2018-02-24 15,12.0
2018-02-24 16,9.0
2018-02-24 17,11.0
2018-02-24 18,8.0
2018-02-24 19,3.0
2018-02-24 20,9.0
2018-02-24 21,8.0
2018-02-24 22,6.0
2018-02-24 23,3.0
2018-02-25 0,1.0
2018-02-25 1,1.0
2018-02-25 2,1.0
2018-02-25 3,1.0
2018-02-25 4,1.0
2018-02-25 5,1.0
2018-02-25 6,1.0
2018-02-25 7,2.0
2018-02-25 8,2.0
2018-02-25 9,3.0
2018-02-25 10,4.0
2018-02-25 11,6.0
2018-02-25 12,6.0
2018-02-25 13,5.0
2018-02-25 14,4.0
2018-02-25 15,2.0
2018-02-25 16,4.0
2018-02-25 17,6.0
2018-02-25 18,5.0
2018-02-25 19,7.0
2018-02-25 20,8.0
2018-02-25 21,6.0
2018-02-25 22,5.0
2018-02-25 23,4.0
2018-02-26 0,4.0
2018-02-26 1,3.0
2018-02-26 2,3.0
2018-02-26 3,3.0
2018-02-26 4,1.0
2018-02-26 5,1.0
2018-02-26 6,1.0
2018-02-26 7,3.0
2018-02-26 8,11.0
2018-02-26 9,15.0
2018-02-26 10,23.0
2018-02-26 11,29.0
2018-02-26 12,28.0
2018-02-26 13,27.0
2018-02-26 14,30.0
2018-02-26 15,28.0
2018-02-26 16,32.0
2018-02-26 17,30.0
2018-02-26 18,18.0
2018-02-26 19,15.0
2018-02-26 20,10.0
2018-02-26 21,10.0
2018-02-26 22,8.0
2018-02-26 23,3.0
2018-02-27 0,2.0
2018-02-27 1,3.0
2018-02-27 2,2.0
2018-02-27 3,2.0
2018-02-27 4,2.0
2018-02-27 5,1.0
2018-02-27 6,2.0
2018-02-27 7,4.0
2018-02-27 8,9.0
2018-02-27 9,17.0
2018-02-27 10,32.0
2018-02-27 11,41.0
2018-02-27 12,30.0
2018-02-27 13,35.0
2018-02-27 14,46.0
2018-02-27 15,44.0
2018-02-27 16,46.0
2018-02-27 17,43.0
2018-02-27 18,19.0
2018-02-27 19,11.0
2018-02-27 20,12.0
2018-02-27 21,11.0
2018-02-27 22,7.0
2018-02-27 23,5.0
2018-02-28 0,2.0
2018-02-28 1,4.0
2018-02-28 2,2.0
2018-02-28 3,3.0
2018-02-28 4,2.0
2018-02-28 5,3.0
2018-02-28 6,4.0
2018-02-28 7,3.0
2018-02-28 8,10.0
2018-02-28 9,22.0
2018-02-28 10,21.0
2018-02-28 11,20.0
2018-02-28 12,27.0
2018-02-28 13,23.0
2018-02-28 14,26.0
2018-02-28 15,31.0
2018-02-28 16,23.0
2018-02-28 17,27.0
2018-02-28 18,26.0
2018-02-28 19,11.0
2018-02-28 20,5.0
2018-02-28 21,6.0
2018-02-28 22,5.0
2018-02-28 23,8.0
2018-03-01 0,4.0
2018-03-01 1,2.0
2018-03-01 2,6.0
2018-03-01 3,6.0
2018-03-01 4,5.0
2018-03-01 5,3.0
2018-03-01 6,4.0
2018-03-01 7,6.0
2018-03-01 8,9.0
2018-03-01 9,16.0
2018-03-01 10,26.0
2018-03-01 11,31.0
2018-03-01 12,27.0
2018-03-01 13,29.0
2018-03-01 14,35.0
2018-03-01 15,40.0
2018-03-01 16,36.0
2018-03-01 17,38.0
2018-03-01 18,23.0
2018-03-01 19,11.0
2018-03-01 20,14.0
2018-03-01 21,9.0
2018-03-01 22,6.0
2018-03-01 23,5.0
2018-03-02 0,3.0
2018-03-02 1,3.0
2018-03-02 2,4.0
2018-03-02 3,4.0
2018-03-02 4,4.0
2018-03-02 5,3.0
2018-03-02 6,4.0
2018-03-02 7,3.0
2018-03-02 8,7.0
2018-03-02 9,12.0
2018-03-02 10,20.0
2018-03-02 11,23.0
2018-03-02 12,24.0
2018-03-02 13,25.0
2018-03-02 14,23.0
2018-03-02 15,25.0
2018-03-02 16,26.0
2018-03-02 17,26.0
2018-03-02 18,14.0
2018-03-02 19,7.0
2018-03-02 20,9.0
2018-03-02 21,7.0
2018-03-02 22,3.0
2018-03-02 23,2.0
2018-03-03 0,2.0
2018-03-03 1,3.0
2018-03-03 2,2.0
2018-03-03 3,2.0
2018-03-03 4,2.0
2018-03-03 5,1.0
2018-03-03 6,2.0
2018-03-03 7,3.0
2018-03-03 8,4.0
2018-03-03 9,3.0
2018-03-03 10,7.0
2018-03-03 11,7.0
2018-03-03 12,8.0
2018-03-03 13,11.0
2018-03-03 14,8.0
2018-03-03 15,7.0
2018-03-03 16,10.0
2018-03-03 17,9.0
2018-03-03 18,4.0
2018-03-03 19,4.0
2018-03-03 20,2.0
2018-03-03 21,3.0
2018-03-03 22,4.0
2018-03-03 23,4.0
2018-03-04 0,2.0
2018-03-04 1,2.0
2018-03-04 2,2.0
2018-03-04 3,2.0
2018-03-04 4,2.0
2018-03-04 5,1.0
2018-03-04 6,1.0
2018-03-04 7,2.0
2018-03-04 8,3.0
2018-03-04 9,3.0
2018-03-04 10,3.0
2018-03-04 11,5.0
2018-03-04 12,7.0
2018-03-04 13,9.0
2018-03-04 14,6.0
2018-03-04 15,6.0
2018-03-04 16,6.0
2018-03-04 17,5.0
2018-03-04 18,5.0
2018-03-04 19,10.0
2018-03-04 20,6.0
2018-03-04 21,6.0
2018-03-04 22,5.0
2018-03-04 23,6.0
2018-03-05 0,2.0
2018-03-05 1,2.0
2018-03-05 2,2.0
2018-03-05 3,3.0
2018-03-05 4,2.0
2018-03-05 5,2.0
2018-03-05 6,3.0
2018-03-05 7,7.0
2018-03-05 8,22.0
2018-03-05 9,40.0
2018-03-05 10,53.0
2018-03-05 11,51.0
2018-03-05 12,68.0
2018-03-05 13,76.0
2018-03-05 14,91.0
2018-03-05 15,62.0
2018-03-05 16,88.0
2018-03-05 17,54.0
2018-03-05 18,34.0
2018-03-05 19,20.0
2018-03-05 20,14.0
2018-03-05 21,12.0
2018-03-05 22,8.0
2018-03-05 23,5.0
2018-03-06 0,2.0
2018-03-06 1,3.0
2018-03-06 2,3.0
2018-03-06 3,3.0
2018-03-06 4,3.0
2018-03-06 5,4.0
2018-03-06 6,4.0
2018-03-06 7,7.0
2018-03-06 8,32.0
2018-03-06 9,58.0
2018-03-06 10,73.0
2018-03-06 11,73.0
2018-03-06 12,77.0
2018-03-06 13,82.0
2018-03-06 14,57.0
2018-03-06 15,59.0
2018-03-06 16,68.0
2018-03-06 17,59.0
2018-03-06 18,32.0
2018-03-06 19,16.0
2018-03-06 20,18.0
2018-03-06 21,15.0
2018-03-06 22,8.0
2018-03-06 23,5.0
2018-03-07 0,5.0
2018-03-07 1,5.0
2018-03-07 2,3.0
2018-03-07 3,3.0
2018-03-07 4,3.0
2018-03-07 5,4.0
2018-03-07 6,5.0
2018-03-07 7,8.0
2018-03-07 8,20.0
2018-03-07 9,34.0
2018-03-07 10,38.0
2018-03-07 11,49.0
2018-03-07 12,66.0
2018-03-07 13,71.0
2018-03-07 14,37.0
2018-03-07 15,64.0
2018-03-07 16,61.0
2018-03-07 17,40.0
2018-03-07 18,25.0
2018-03-07 19,21.0
2018-03-07 20,15.0
2018-03-07 21,16.0
2018-03-07 22,12.0
2018-03-07 23,7.0
2018-03-08 0,3.0
2018-03-08 1,3.0
2018-03-08 2,3.0
2018-03-08 3,4.0
2018-03-08 4,5.0
2018-03-08 5,3.0
2018-03-08 6,3.0
2018-03-08 7,9.0
2018-03-08 8,56.0
2018-03-08 9,95.0
2018-03-08 10,83.0
2018-03-08 11,82.0
2018-03-08 12,93.0
2018-03-08 13,85.0
2018-03-08 14,70.0
2018-03-08 15,75.0
2018-03-08 16,39.0
2018-03-08 17,37.0
2018-03-08 18,46.0
2018-03-08 19,44.0
2018-03-08 20,36.0
2018-03-08 21,27.0
2018-03-08 22,12.0
2018-03-08 23,5.0
2018-03-09 0,3.0
2018-03-09 1,4.0
2018-03-09 2,3.0
2018-03-09 3,3.0
2018-03-09 4,3.0
2018-03-09 5,2.0
2018-03-09 6,2.0
2018-03-09 7,7.0
2018-03-09 8,20.0
2018-03-09 9,32.0
2018-03-09 10,41.0
2018-03-09 11,41.0
2018-03-09 12,56.0
2018-03-09 13,52.0
2018-03-09 14,39.0
2018-03-09 15,38.0
2018-03-09 16,52.0
2018-03-09 17,53.0
2018-03-09 18,39.0
2018-03-09 19,26.0
2018-03-09 20,19.0
2018-03-09 21,10.0
2018-03-09 22,7.0
2018-03-09 23,6.0
2018-03-10 0,3.0
2018-03-10 1,4.0
2018-03-10 2,3.0
2018-03-10 3,1.0
2018-03-10 4,4.0
2018-03-10 5,3.0
2018-03-10 6,1.0
2018-03-10 7,3.0
2018-03-10 8,7.0
2018-03-10 9,9.0
2018-03-10 10,9.0
2018-03-10 11,12.0
2018-03-10 12,14.0
2018-03-10 13,12.0
2018-03-10 14,11.0
2018-03-10 15,13.0
2018-03-10 16,10.0
2018-03-10 17,8.0
2018-03-10 18,6.0
2018-03-10 19,7.0
2018-03-10 20,5.0
2018-03-10 21,7.0
2018-03-10 22,10.0
2018-03-10 23,6.0
2018-03-11 0,3.0
2018-03-11 1,4.0
2018-03-11 2,1.0
2018-03-11 3,1.0
2018-03-11 4,1.0
2018-03-11 5,1.0
2018-03-11 6,1.0
2018-03-11 7,3.0
2018-03-11 8,4.0
2018-03-11 9,6.0
2018-03-11 10,9.0
2018-03-11 11,12.0
2018-03-11 12,12.0
2018-03-11 13,17.0
2018-03-11 14,14.0
2018-03-11 15,19.0
2018-03-11 16,14.0
2018-03-11 17,13.0
2018-03-11 18,12.0
2018-03-11 19,12.0
2018-03-11 20,15.0
2018-03-11 21,16.0
2018-03-11 22,12.0
2018-03-11 23,2.0
2018-03-12 0,3.0
2018-03-12 1,2.0
2018-03-12 2,1.0
2018-03-12 3,1.0
2018-03-12 4,1.0
2018-03-12 5,1.0
2018-03-12 6,1.0
2018-03-12 7,4.0
2018-03-12 8,29.0
2018-03-12 9,55.0
2018-03-12 10,55.0
2018-03-12 11,60.0
2018-03-12 12,72.0
2018-03-12 13,69.0
2018-03-12 14,64.0
2018-03-12 15,49.0
2018-03-12 16,53.0
2018-03-12 17,60.0
2018-03-12 18,41.0
2018-03-12 19,31.0
2018-03-12 20,29.0
2018-03-12 21,21.0
2018-03-12 22,10.0
2018-03-12 23,9.0
2018-03-13 0,5.0
2018-03-13 1,4.0
2018-03-13 2,4.0
2018-03-13 3,4.0
2018-03-13 4,4.0
2018-03-13 5,4.0
2018-03-13 6,5.0
2018-03-13 7,9.0
2018-03-13 8,25.0
2018-03-13 9,50.0
2018-03-13 10,59.0
2018-03-13 11,71.0
2018-03-13 12,42.0
2018-03-13 13,69.0
2018-03-13 14,75.0
2018-03-13 15,84.0
2018-03-13 16,78.0
2018-03-13 17,44.0
2018-03-13 18,40.0
2018-03-13 19,22.0
2018-03-13 20,22.0
2018-03-13 21,21.0
2018-03-13 22,8.0
2018-03-13 23,5.0
2018-03-14 0,3.0
2018-03-14 1,2.0
2018-03-14 2,3.0
2018-03-14 3,3.0
2018-03-14 4,2.0
2018-03-14 5,2.0
2018-03-14 6,3.0
2018-03-14 7,6.0
2018-03-14 8,23.0
2018-03-14 9,34.0
2018-03-14 10,50.0
2018-03-14 11,56.0
2018-03-14 12,88.0
2018-03-14 13,84.0
2018-03-14 14,81.0
2018-03-14 15,156.0
2018-03-14 16,109.0
2018-03-14 17,43.0
2018-03-14 18,40.0
2018-03-14 19,19.0
2018-03-14 20,17.0
2018-03-14 21,19.0
2018-03-14 22,8.0
2018-03-14 23,6.0
2018-03-15 0,5.0
2018-03-15 1,5.0
2018-03-15 2,5.0
2018-03-15 3,5.0
2018-03-15 4,4.0
2018-03-15 5,6.0
2018-03-15 6,6.0
2018-03-15 7,14.0
2018-03-15 8,54.0
2018-03-15 9,132.0
2018-03-15 10,198.0
2018-03-15 11,193.0
2018-03-15 12,117.0
2018-03-15 13,128.0
2018-03-15 14,180.0
2018-03-15 15,138.0
2018-03-15 16,114.0
2018-03-15 17,102.0
2018-03-15 18,86.0
2018-03-15 19,59.0
2018-03-15 20,53.0
2018-03-15 21,24.0
2018-03-15 22,8.0
2018-03-15 23,6.0
2018-03-16 0,5.0
2018-03-16 1,4.0
2018-03-16 2,3.0
2018-03-16 3,3.0
2018-03-16 4,4.0
2018-03-16 5,4.0
2018-03-16 6,5.0
2018-03-16 7,9.0
2018-03-16 8,32.0
2018-03-16 9,87.0
2018-03-16 10,77.0
2018-03-16 11,84.0
2018-03-16 12,44.0
2018-03-16 13,54.0
2018-03-16 14,39.0
2018-03-16 15,32.0
2018-03-16 16,26.0
2018-03-16 17,37.0
2018-03-16 18,16.0
2018-03-16 19,9.0
2018-03-16 20,10.0
2018-03-16 21,8.0
2018-03-16 22,8.0
2018-03-16 23,5.0
2018-03-17 0,4.0
2018-03-17 1,3.0
2018-03-17 2,3.0
2018-03-17 3,3.0
2018-03-17 4,2.0
2018-03-17 5,2.0
2018-03-17 6,3.0
2018-03-17 7,4.0
2018-03-17 8,5.0
2018-03-17 9,7.0
2018-03-17 10,6.0
2018-03-17 11,7.0
2018-03-17 12,8.0
2018-03-17 13,7.0
2018-03-17 14,9.0
2018-03-17 15,9.0
2018-03-17 16,7.0
2018-03-17 17,9.0
2018-03-17 18,8.0
2018-03-17 19,10.0
2018-03-17 20,8.0
2018-03-17 21,10.0
2018-03-17 22,8.0
2018-03-17 23,5.0
2018-03-18 0,4.0
2018-03-18 1,4.0
2018-03-18 2,4.0
2018-03-18 3,4.0
2018-03-18 4,2.0
2018-03-18 5,2.0
2018-03-18 6,2.0
2018-03-18 7,3.0
2018-03-18 8,4.0
2018-03-18 9,5.0
2018-03-18 10,6.0
2018-03-18 11,8.0
2018-03-18 12,11.0
2018-03-18 13,11.0
2018-03-18 14,13.0
2018-03-18 15,13.0
2018-03-18 16,13.0
2018-03-18 17,13.0
2018-03-18 18,7.0
2018-03-18 19,8.0
2018-03-18 20,6.0
2018-03-18 21,4.0
2018-03-18 22,4.0
2018-03-18 23,5.0
2018-03-19 0,3.0
2018-03-19 1,3.0
2018-03-19 2,3.0
2018-03-19 3,3.0
2018-03-19 4,2.0
2018-03-19 5,2.0
2018-03-19 6,4.0
2018-03-19 7,7.0
2018-03-19 8,25.0
2018-03-19 9,55.0
2018-03-19 10,59.0
2018-03-19 11,72.0
2018-03-19 12,86.0
2018-03-19 13,104.0
2018-03-19 14,108.0
2018-03-19 15,70.0
2018-03-19 16,60.0
2018-03-19 17,52.0
2018-03-19 18,27.0
2018-03-19 19,20.0
2018-03-19 20,15.0
2018-03-19 21,13.0
2018-03-19 22,9.0
2018-03-19 23,5.0
2018-03-20 0,4.0
2018-03-20 1,4.0
2018-03-20 2,4.0
2018-03-20 3,4.0
2018-03-20 4,4.0
2018-03-20 5,4.0
2018-03-20 6,6.0
2018-03-20 7,10.0
2018-03-20 8,32.0
2018-03-20 9,68.0
2018-03-20 10,75.0
2018-03-20 11,86.0
2018-03-20 12,82.0
2018-03-20 13,81.0
2018-03-20 14,75.0
2018-03-20 15,82.0
2018-03-20 16,82.0
2018-03-20 17,58.0
2018-03-20 18,25.0
2018-03-20 19,16.0
2018-03-20 20,13.0
2018-03-20 21,10.0
2018-03-20 22,6.0
2018-03-20 23,5.0
2018-03-21 0,3.0
2018-03-21 1,4.0
2018-03-21 2,4.0
2018-03-21 3,4.0
2018-03-21 4,2.0
2018-03-21 5,3.0
2018-03-21 6,4.0
2018-03-21 7,10.0
2018-03-21 8,16.0
2018-03-21 9,39.0
2018-03-21 10,33.0
2018-03-21 11,49.0
2018-03-21 12,69.0
2018-03-21 13,68.0
2018-03-21 14,42.0
2018-03-21 15,42.0
2018-03-21 16,34.0
2018-03-21 17,37.0
2018-03-21 18,25.0
2018-03-21 19,18.0
2018-03-21 20,14.0
2018-03-21 21,12.0
2018-03-21 22,7.0
2018-03-21 23,6.0
2018-03-22 0,4.0
2018-03-22 1,3.0
2018-03-22 2,3.0
2018-03-22 3,3.0
2018-03-22 4,4.0
2018-03-22 5,3.0
2018-03-22 6,3.0
2018-03-22 7,6.0
2018-03-22 8,47.0
2018-03-22 9,90.0
2018-03-22 10,98.0
2018-03-22 11,109.0
2018-03-22 12,94.0
2018-03-22 13,85.0
2018-03-22 14,96.0
2018-03-22 15,54.0
2018-03-22 16,50.0
2018-03-22 17,52.0
2018-03-22 18,45.0
2018-03-22 19,42.0
2018-03-22 20,39.0
2018-03-22 21,38.0
2018-03-22 22,11.0
2018-03-22 23,6.0
2018-03-23 0,3.0
2018-03-23 1,3.0
2018-03-23 2,2.0
2018-03-23 3,2.0
2018-03-23 4,2.0
2018-03-23 5,3.0
2018-03-23 6,2.0
2018-03-23 7,8.0
2018-03-23 8,28.0
2018-03-23 9,75.0
2018-03-23 10,74.0
2018-03-23 11,76.0
2018-03-23 12,58.0
2018-03-23 13,53.0
2018-03-23 14,54.0
2018-03-23 15,48.0
2018-03-23 16,41.0
2018-03-23 17,47.0
2018-03-23 18,28.0
2018-03-23 19,16.0
2018-03-23 20,11.0
2018-03-23 21,7.0
2018-03-23 22,7.0
2018-03-23 23,5.0
2018-03-24 0,2.0
2018-03-24 1,2.0
2018-03-24 2,4.0
2018-03-24 3,1.0
2018-03-24 4,2.0
2018-03-24 5,2.0
2018-03-24 6,3.0
2018-03-24 7,4.0
2018-03-24 8,5.0
2018-03-24 9,8.0
2018-03-24 10,5.0
2018-03-24 11,7.0
2018-03-24 12,11.0
2018-03-24 13,15.0
2018-03-24 14,9.0
2018-03-24 15,11.0
2018-03-24 16,12.0
2018-03-24 17,8.0
2018-03-24 18,10.0
2018-03-24 19,8.0
2018-03-24 20,2.0
2018-03-24 21,6.0
2018-03-24 22,4.0
2018-03-24 23,3.0
2018-03-25 0,2.0
2018-03-25 1,1.0
2018-03-25 2,1.0
2018-03-25 3,1.0
2018-03-25 4,2.0
2018-03-25 5,2.0
2018-03-25 6,2.0
2018-03-25 7,4.0
2018-03-25 8,5.0
2018-03-25 9,26.0
2018-03-25 10,17.0
2018-03-25 11,11.0
2018-03-25 12,7.0
2018-03-25 13,14.0
2018-03-25 14,10.0
2018-03-25 15,10.0
2018-03-25 16,9.0
2018-03-25 17,9.0
2018-03-25 18,7.0
2018-03-25 19,7.0
2018-03-25 20,6.0
2018-03-25 21,4.0
2018-03-25 22,4.0
2018-03-25 23,5.0
2018-03-26 0,1.0
2018-03-26 1,1.0
2018-03-26 2,1.0
2018-03-26 3,1.0
2018-03-26 4,1.0
2018-03-26 5,1.0
2018-03-26 6,1.0
2018-03-26 7,7.0
2018-03-26 8,22.0
2018-03-26 9,59.0
2018-03-26 10,64.0
2018-03-26 11,66.0
2018-03-26 12,73.0
2018-03-26 13,82.0
2018-03-26 14,74.0
2018-03-26 15,54.0
2018-03-26 16,49.0
2018-03-26 17,40.0
2018-03-26 18,45.0
2018-03-26 19,26.0
2018-03-26 20,18.0
2018-03-26 21,21.0
2018-03-26 22,11.0
2018-03-26 23,4.0
2018-03-27 0,3.0
2018-03-27 1,3.0
2018-03-27 2,2.0
2018-03-27 3,3.0
2018-03-27 4,3.0
2018-03-27 5,4.0
2018-03-27 6,4.0
2018-03-27 7,9.0
2018-03-27 8,41.0
2018-03-27 9,59.0
2018-03-27 10,76.0
2018-03-27 11,81.0
2018-03-27 12,86.0
2018-03-27 13,85.0
2018-03-27 14,94.0
2018-03-27 15,74.0
2018-03-27 16,62.0
2018-03-27 17,53.0
2018-03-27 18,66.0
2018-03-27 19,60.0
2018-03-27 20,26.0
2018-03-27 21,19.0
2018-03-27 22,14.0
2018-03-27 23,6.0
2018-03-28 0,6.0
2018-03-28 1,6.0
2018-03-28 2,3.0
2018-03-28 3,4.0
2018-03-28 4,4.0
2018-03-28 5,4.0
2018-03-28 6,4.0
2018-03-28 7,8.0
2018-03-28 8,29.0
2018-03-28 9,54.0
2018-03-28 10,47.0
2018-03-28 11,55.0
2018-03-28 12,89.0
2018-03-28 13,85.0
2018-03-28 14,73.0
2018-03-28 15,63.0
2018-03-28 16,50.0
2018-03-28 17,50.0
2018-03-28 18,40.0
2018-03-28 19,31.0
2018-03-28 20,26.0
2018-03-28 21,27.0
2018-03-28 22,18.0
2018-03-28 23,5.0
2018-03-29 0,5.0
2018-03-29 1,3.0
2018-03-29 2,2.0
2018-03-29 3,3.0
2018-03-29 4,3.0
2018-03-29 5,2.0
2018-03-29 6,4.0
2018-03-29 7,8.0
2018-03-29 8,55.0
2018-03-29 9,93.0
2018-03-29 10,95.0
2018-03-29 11,102.0
2018-03-29 12,78.0
2018-03-29 13,84.0
2018-03-29 14,86.0
2018-03-29 15,62.0
2018-03-29 16,60.0
2018-03-29 17,57.0
2018-03-29 18,46.0
2018-03-29 19,52.0
2018-03-29 20,40.0
2018-03-29 21,31.0
2018-03-29 22,6.0
2018-03-29 23,2.0
2018-03-30 0,3.0
2018-03-30 1,3.0
2018-03-30 2,2.0
2018-03-30 3,1.0
2018-03-30 4,1.0
2018-03-30 5,1.0
2018-03-30 6,1.0
2018-03-30 7,3.0
2018-03-30 8,6.0
2018-03-30 9,8.0
2018-03-30 10,10.0
2018-03-30 11,11.0
2018-03-30 12,10.0
2018-03-30 13,11.0
2018-03-30 14,10.0
2018-03-30 15,9.0
2018-03-30 16,14.0
2018-03-30 17,14.0
2018-03-30 18,7.0
2018-03-30 19,7.0
2018-03-30 20,8.0
2018-03-30 21,9.0
2018-03-30 22,7.0
2018-03-30 23,4.0
2018-03-31 0,1.0
2018-03-31 1,1.0
2018-03-31 2,1.0
2018-03-31 3,1.0
2018-03-31 4,2.0
2018-03-31 5,1.0
2018-03-31 6,2.0
2018-03-31 7,2.0
2018-03-31 8,2.0
2018-03-31 9,6.0
2018-03-31 10,14.0
2018-03-31 11,15.0
2018-03-31 12,16.0
2018-03-31 13,18.0
2018-03-31 14,21.0
2018-03-31 15,21.0
2018-03-31 16,18.0
2018-03-31 17,16.0
2018-03-31 18,11.0
2018-03-31 19,9.0
2018-03-31 20,6.0
2018-03-31 21,4.0
2018-03-31 22,3.0
2018-03-31 23,1.0
2018-04-01 0,1.0
2018-04-01 1,1.0
2018-04-01 2,1.0
2018-04-01 3,1.0
2018-04-01 4,1.0
2018-04-01 5,1.0
2018-04-01 6,1.0
2018-04-01 7,2.0
2018-04-01 8,2.0
2018-04-01 9,2.0
2018-04-01 10,5.0
2018-04-01 11,4.0
2018-04-01 12,4.0
2018-04-01 13,6.0
2018-04-01 14,6.0
2018-04-01 15,4.0
2018-04-01 16,5.0
2018-04-01 17,3.0
2018-04-01 18,3.0
2018-04-01 19,3.0
2018-04-01 20,4.0
2018-04-01 21,5.0
2018-04-01 22,8.0
2018-04-01 23,6.0
2018-04-02 0,2.0
2018-04-02 1,2.0
2018-04-02 2,2.0
2018-04-02 3,1.0
2018-04-02 4,1.0
2018-04-02 5,3.0
2018-04-02 6,2.0
2018-04-02 7,6.0
2018-04-02 8,18.0
2018-04-02 9,30.0
2018-04-02 10,31.0
2018-04-02 11,53.0
2018-04-02 12,56.0
2018-04-02 13,63.0
2018-04-02 14,52.0
2018-04-02 15,50.0
2018-04-02 16,74.0
2018-04-02 17,67.0
2018-04-02 18,43.0
2018-04-02 19,37.0
2018-04-02 20,29.0
2018-04-02 21,26.0
2018-04-02 22,22.0
2018-04-02 23,8.0
2018-04-03 0,4.0
2018-04-03 1,4.0
2018-04-03 2,3.0
2018-04-03 3,4.0
2018-04-03 4,5.0
2018-04-03 5,3.0
2018-04-03 6,4.0
2018-04-03 7,9.0
2018-04-03 8,39.0
2018-04-03 9,66.0
2018-04-03 10,73.0
2018-04-03 11,75.0
2018-04-03 12,70.0
2018-04-03 13,98.0
2018-04-03 14,69.0
2018-04-03 15,65.0
2018-04-03 16,62.0
2018-04-03 17,52.0
2018-04-03 18,38.0
2018-04-03 19,32.0
2018-04-03 20,27.0
2018-04-03 21,24.0
2018-04-03 22,18.0
2018-04-03 23,18.0
2018-04-04 0,15.0
2018-04-04 1,14.0
2018-04-04 2,13.0
2018-04-04 3,14.0
2018-04-04 4,14.0
2018-04-04 5,14.0
2018-04-04 6,14.0
2018-04-04 7,18.0
2018-04-04 8,30.0
2018-04-04 9,39.0
2018-04-04 10,59.0
2018-04-04 11,67.0
2018-04-04 12,71.0
2018-04-04 13,77.0
2018-04-04 14,51.0
2018-04-04 15,48.0
2018-04-04 16,42.0
2018-04-04 17,38.0
2018-04-04 18,32.0
2018-04-04 19,34.0
2018-04-04 20,29.0
2018-04-04 21,29.0
2018-04-04 22,10.0
2018-04-04 23,5.0
2018-04-05 0,3.0
2018-04-05 1,3.0
2018-04-05 2,3.0
2018-04-05 3,5.0
2018-04-05 4,3.0
2018-04-05 5,2.0
2018-04-05 6,3.0
2018-04-05 7,9.0
2018-04-05 8,44.0
2018-04-05 9,82.0
2018-04-05 10,88.0
2018-04-05 11,80.0
2018-04-05 12,78.0
2018-04-05 13,102.0
2018-04-05 14,109.0
2018-04-05 15,84.0
2018-04-05 16,57.0
2018-04-05 17,46.0
2018-04-05 18,37.0
2018-04-05 19,32.0
2018-04-05 20,22.0
2018-04-05 21,23.0
2018-04-05 22,12.0
2018-04-05 23,7.0
2018-04-06 0,4.0
2018-04-06 1,3.0
2018-04-06 2,4.0
2018-04-06 3,5.0
2018-04-06 4,3.0
2018-04-06 5,3.0
2018-04-06 6,5.0
2018-04-06 7,7.0
2018-04-06 8,32.0
2018-04-06 9,40.0
2018-04-06 10,43.0
2018-04-06 11,53.0
2018-04-06 12,51.0
2018-04-06 13,61.0
2018-04-06 14,76.0
2018-04-06 15,54.0
2018-04-06 16,45.0
2018-04-06 17,40.0
2018-04-06 18,31.0
2018-04-06 19,22.0
2018-04-06 20,15.0
2018-04-06 21,18.0
2018-04-06 22,9.0
2018-04-06 23,9.0
2018-04-07 0,2.0
2018-04-07 1,2.0
2018-04-07 2,2.0
2018-04-07 3,2.0
2018-04-07 4,1.0
2018-04-07 5,1.0
2018-04-07 6,3.0
2018-04-07 7,3.0
2018-04-07 8,6.0
2018-04-07 9,8.0
2018-04-07 10,17.0
2018-04-07 11,23.0
2018-04-07 12,24.0
2018-04-07 13,22.0
2018-04-07 14,22.0
