date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
31/8/18,5,3,3,3,3,3,3,42,42,63,66,71,62,68,56,68,71,69,56,28,15,14,9,8
1/9/18,4,3,1,2,2,2,4,5,10,10,12,14,18,19,17,17,16,17,11,12,9,8,7,4
2/9/18,3,3,3,2,2,2,2,4,5,4,7,11,12,13,13,14,12,9,11,12,12,9,8,4
3/9/18,3,2,1,2,2,2,4,24,55,74,94,92,85,94,91,120,105,89,41,31,29,30,20,7
4/9/18,6,5,5,6,4,5,6,21,46,92,98,134,97,139,112,116,112,91,47,36,31,29,16,8
5/9/18,7,6,6,5,5,4,6,15,33,69,80,107,98,100,95,119,101,85,51,39,30,28,16,9
6/9/18,6,7,4,4,5,4,6,16,48,99,117,144,104,113,103,87,58,75,42,33,27,18,11,7
7/9/18,4,5,3,4,4,3,6,20,70,100,92,100,58,66,66,70,63,57,41,23,18,17,11,7
8/9/18,8,5,3,4,3,2,5,7,7,11,14,15,16,18,21,21,19,19,18,13,13,11,9,7
9/9/18,4,4,3,2,4,4,5,7,11,9,8,10,15,15,15,16,16,21,12,16,13,11,5,4
10/9/18,4,2,2,1,1,2,2,10,37,77,80,93,89,95,104,126,100,96,38,27,24,19,10,5
11/9/18,4,4,1,2,1,2,2,11,37,85,80,119,83,111,94,115,108,97,41,34,36,23,11,8
12/9/18,6,4,3,4,3,3,5,19,55,68,88,99,75,105,62,94,75,81,42,28,21,16,15,7
13/9/18,6,5,5,6,4,5,6,18,79,116,125,137,105,113,106,114,65,80,53,35,28,22,17,11
14/9/18,8,7,5,6,5,5,7,18,50,95,104,97,62,72,65,73,61,70,38,43,37,17,10,3
15/9/18,4,2,2,1,2,3,4,4,5,16,12,10,14,12,19,19,20,12,17,10,13,13,6,4
16/9/18,2,2,2,1,1,3,2,3,6,6,6,8,12,10,11,10,10,8,9,10,9,6,4,3
17/9/18,2,2,3,2,2,3,4,21,44,72,91,110,74,91,89,109,104,79,42,25,22,17,17,9
18/9/18,4,4,4,4,3,3,4,12,47,88,83,137,105,139,125,126,114,112,39,27,22,20,11,7
