date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
22/9/18,8,5,5,4,4,4,6,7,16,20,18,16,14,22,22,19,13,16,10,10,8,8,7,7
23/9/18,7,6,4,5,4,4,4,6,8,9,10,13,13,15,13,13,11,11,10,9,7,9,10,7
24/9/18,7,5,5,4,6,4,5,12,35,46,105,112,61,65,77,74,74,63,55,34,17,16,11,7
25/9/18,5,4,3,2,4,5,7,14,35,59,69,65,61,79,83,86,83,77,48,42,32,16,14,10
26/9/18,6,6,4,3,3,4,5,11,31,80,56,63,66,70,77,81,61,56,54,28,23,15,10,10
27/9/18,5,4,2,1,3,2,4,9,30,63,75,78,69,75,76,79,89,85,51,31,15,13,11,8
28/9/18,7,6,3,3,4,4,6,19,38,41,51,64,85,86,98,83,72,68,53,30,22,13,25,6
29/9/18,6,3,3,1,2,4,5,7,14,20,17,22,16,21,16,16,23,21,11,9,8,6,9,5
30/9/18,3,2,1,1,1,3,3,4,6,9,11,10,12,11,11,10,15,11,13,6,8,8,6,4
1/10/18,4,3,3,3,3,3,4,25,44,90,83,111,125,160,159,168,156,115,82,71,44,33,18,9
2/10/18,6,7,6,6,6,5,8,25,47,83,83,123,124,144,163,148,144,141,105,105,98,36,18,11
3/10/18,5,5,7,3,4,4,5,17,77,127,121,121,146,156,140,158,159,154,101,92,91,83,29,11
4/10/18,5,4,4,2,3,4,7,20,56,101,113,143,140,148,130,147,176,166,113,109,113,74,36,12
5/10/18,4,4,4,5,4,5,6,33,60,142,161,167,113,125,108,123,109,122,69,31,23,20,16,16
6/10/18,5,6,5,3,3,4,5,9,12,16,27,30,35,38,25,26,31,40,21,19,13,8,11,4
7/10/18,5,3,5,4,3,3,5,4,7,15,20,20,12,10,14,13,14,25,12,9,11,9,12,7
8/10/18,6,7,4,15,4,8,7,21,49,92,109,143,157,183,211,188,179,121,107,76,64,56,32,7
9/10/18,3,5,3,4,3,4,6,22,39,75,72,109,101,132,114,108,127,141,103,94,79,67,22,10
10/10/18,7,6,8,4,3,4,6,21,67,129,127,144,171,184,139,179,160,149,101,88,92,75,18,12
11/10/18,7,5,4,4,5,6,6,19,65,106,106,115,100,115,120,148,142,117,139,103,108,81,10,6
12/10/18,6,6,5,5,5,5,7,17,59,125,143,144,107,116,127,127,116,89,213,142,55,54,19,7
13/10/18,4,3,2,2,2,2,3,7,12,18,15,17,19,14,18,21,29,25,18,21,11,15,16,6
14/10/18,4,4,4,5,3,3,2,5,5,5,15,9,36,19,21,20,20,21,12,17,14,10,10,20
15/10/18,5,4,3,2,4,4,5,18,50,81,80,80,80,169,169,169,173,127,94,89,68,57,27,14
16/10/18,11,7,5,3,3,5,5,28,63,89,95,136,149,178,147,145,143,157,107,120,98,104,125,22
17/10/18,19,22,4,4,5,5,6,23,66,115,125,147,164,191,130,171,162,158,102,103,72,68,24,15
18/10/18,21,6,5,4,3,4,7,21,52,114,119,147,126,137,117,165,151,157,101,107,87,54,57,18
19/10/18,6,5,4,4,4,4,8,23,63,104,144,138,111,157,171,158,144,96,50,26,19,17,13,13
20/10/18,4,3,5,3,1,2,4,3,8,13,13,13,21,22,16,14,15,15,11,7,12,7,9,5
21/10/18,4,3,2,2,3,2,4,3,9,36,36,34,16,13,15,15,16,14,13,11,10,10,13,9
22/10/18,7,4,3,3,4,5,5,16,53,79,107,142,209,220,205,206,192,132,79,76,71,51,22,10
23/10/18,5,7,2,2,3,3,6,26,47,83,89,108,117,156,135,131,124,140,95,100,67,68,36,9
24/10/18,7,4,3,3,5,4,5,14,56,101,126,136,156,160,132,158,158,150,106,88,69,57,25,11
25/10/18,5,5,3,3,3,5,6,24,51,120,143,140,146,198,136,165,146,127,109,111,129,72,45,9
26/10/18,7,6,5,5,4,3,7,18,53,106,146,152,136,140,150,139,118,79,65,56,22,12,18,8
27/10/18,5,3,3,2,2,4,2,3,10,13,17,21,20,31,31,26,18,17,17,11,8,7,4,8
28/10/18,8,2,3,3,3,2,3,3,6,6,22,10,13,10,11,13,13,11,11,11,9,10,9,7
29/10/18,6,4,4,4,4,5,6,21,55,77,96,108,133,153,183,179,160,114,94,78,58,44,53,18
30/10/18,8,5,2,2,3,3,5,16,61,80,105,136,143,164,161,156,144,161,116,107,85,64,27,9
31/10/18,14,5,4,5,3,5,6,20,67,118,116,148,147,152,139,162,161,149,93,82,70,49,30,10
1/11/18,7,6,7,7,5,5,7,16,53,113,132,133,134,146,147,178,164,159,103,73,67,24,18,11
2/11/18,9,7,4,3,4,4,6,17,54,116,165,157,114,145,149,149,140,110,96,70,32,22,30,17
3/11/18,6,4,4,2,3,2,3,6,9,19,18,20,24,20,25,31,30,32,20,21,11,19,21,9
4/11/18,4,3,2,3,3,1,3,4,8,6,9,10,12,49,51,27,22,24,17,11,13,13,15,10
5/11/18,4,4,3,2,2,4,4,19,42,101,118,134,153,162,187,181,167,119,76,70,55,38,26,13
6/11/18,10,8,6,2,2,2,3,3,5,35,16,21,20,31,34,31,29,26,19,22,20,31,14,10
7/11/18,6,6,4,2,2,3,4,17,68,107,111,125,159,163,126,152,161,147,97,85,76,32,23,18
8/11/18,9,12,7,6,6,6,7,22,52,77,94,114,126,132,122,138,131,131,135,149,112,69,34,9
9/11/18,6,4,5,5,3,4,3,126,45,108,176,177,116,148,149,167,141,85,63,37,32,30,24,17
10/11/18,9,6,3,3,3,3,3,3,9,14,15,22,20,23,23,25,28,30,25,16,14,13,11,6
11/11/18,6,6,6,6,4,4,4,4,6,9,8,9,10,14,18,15,17,14,14,16,14,11,15,13
12/11/18,8,7,7,7,6,6,5,19,24,52,85,98,83,95,127,176,173,126,82,81,69,52,27,10
13/11/18,11,2,2,2,3,3,5,29,95,94,78,101,94,112,113,143,119,122,92,101,91,58,21,10
14/11/18,5,5,5,4,4,4,5,19,52,92,121,110,97,94,117,158,171,159,106,83,79,26,24,16
15/11/18,6,5,6,4,5,4,6,14,46,80,98,102,103,113,117,138,113,105,82,77,80,64,15,7
16/11/18,5,4,6,4,3,4,5,17,56,112,146,143,72,123,136,146,118,75,52,30,24,17,17,8
17/11/18,5,4,3,2,3,2,2,3,7,10,13,9,15,13,15,22,24,20,16,12,13,15,13,12
18/11/18,2,3,2,2,2,3,2,5,5,6,6,10,9,10,10,9,9,9,5,5,6,5,7,7
19/11/18,3,3,3,2,4,3,5,9,41,64,82,87,57,62,74,73,77,74,45,16,16,14,11,12
20/11/18,9,6,5,5,7,6,8,9,24,43,53,57,56,68,74,69,79,63,44,31,26,20,22,11
21/11/18,10,9,5,7,9,7,8,13,30,41,52,61,54,60,99,104,85,71,48,33,19,20,15,7
22/11/18,8,6,6,7,7,8,8,10,30,41,62,69,63,63,79,76,71,63,47,29,24,20,16,14
23/11/18,8,8,6,6,8,7,8,10,25,39,46,57,65,57,72,61,63,53,37,34,24,20,17,9
24/11/18,4,4,2,3,2,3,4,5,8,8,13,24,27,15,16,31,20,19,19,17,13,10,10,8
25/11/18,2,2,3,3,2,2,2,4,5,6,10,8,7,11,13,14,14,11,10,10,10,10,9,6
26/11/18,4,4,6,4,6,6,6,9,29,43,50,62,68,69,68,72,71,65,52,29,31,24,25,11
27/11/18,7,5,4,4,7,4,5,11,33,32,52,54,71,62,62,55,58,52,36,23,23,31,12,12
28/11/18,11,9,7,6,7,6,6,14,28,37,49,55,51,56,52,61,64,64,47,29,24,23,19,8
29/11/18,5,4,3,6,4,7,5,11,24,36,44,51,56,74,81,77,68,69,60,30,36,23,19,17
30/11/18,8,6,6,6,6,4,7,8,27,43,52,70,63,64,73,72,67,61,34,24,22,19,14,9
1/12/18,8,8,5,3,2,4,5,6,12,13,16,23,20,24,17,17,14,12,20,10,11,10,4,5
2/12/18,3,3,3,2,3,3,3,2,5,6,11,14,12,9,10,13,13,15,12,14,14,10,10,7
3/12/18,6,4,4,3,3,3,3,12,32,44,60,67,53,67,66,73,71,60,38,26,22,17,16,10
4/12/18,6,6,6,5,5,5,6,13,21,35,58,58,58,56,72,75,61,56,43,42,25,22,15,9
5/12/18,7,7,5,6,6,7,6,13,32,46,54,53,50,56,60,65,73,73,43,34,24,23,16,11
6/12/18,7,6,3,5,5,5,7,14,32,31,42,45,50,63,73,67,68,59,51,28,19,21,19,15
7/12/18,7,7,7,7,6,7,7,9,32,43,36,43,61,54,65,56,50,48,34,17,14,11,16,10
8/12/18,7,6,6,5,5,4,6,5,8,11,10,11,13,11,14,16,16,25,11,9,10,8,4,4
9/12/18,4,3,2,3,2,2,3,3,5,8,8,13,15,9,12,11,13,11,9,9,10,10,4,4
10/12/18,4,3,2,3,3,3,3,8,22,30,35,38,37,36,36,45,53,45,39,20,19,18,13,9
11/12/18,4,5,4,4,5,5,6,10,21,31,37,49,44,50,58,65,44,41,30,21,16,12,15,9
12/12/18,6,4,5,5,5,7,6,11,24,41,45,46,47,51,53,46,49,44,43,23,22,22,22,8
13/12/18,6,5,3,4,4,4,5,11,18,26,25,27,27,37,35,39,46,48,54,19,13,12,13,7
14/12/18,5,3,4,4,3,4,5,10,17,28,29,32,41,40,43,47,37,42,22,20,12,10,14,9
15/12/18,3,2,2,2,3,2,1,4,5,10,9,7,9,12,10,9,11,8,6,7,3,5,3,2
16/12/18,4,2,2,1,2,2,1,3,9,4,5,8,6,7,8,8,6,5,6,3,3,3,4,3
17/12/18,2,3,2,3,3,3,4,6,17,22,27,28,35,30,33,35,35,29,18,19,17,16,15,10
18/12/18,2,2,3,1,1,2,4,8,18,22,31,32,32,37,39,55,39,50,25,15,16,16,12,4
19/12/18,4,5,2,3,2,2,2,8,18,26,28,29,29,31,35,36,43,38,22,19,14,13,10,39
20/12/18,4,3,14,3,3,3,4,4,17,22,31,35,31,36,39,34,29,32,23,18,15,10,15,7
21/12/18,5,6,4,3,2,3,4,6,21,22,26,29,42,35,40,40,30,44,15,9,9,15,12,7
22/12/18,3,3,3,2,2,3,3,3,55,15,41,10,18,10,11,12,13,11,11,7,6,6,6,4
23/12/18,2,2,3,2,2,2,4,4,7,5,6,9,5,4,4,5,4,6,7,7,5,4,4,3
24/12/18,2,3,3,2,3,3,3,6,15,18,23,26,28,42,35,20,18,44,10,6,9,17,6,4
25/12/18,4,3,2,2,2,2,4,4,4,5,5,6,5,9,11,8,9,6,4,5,7,5,5,5
26/12/18,4,3,3,2,2,3,3,7,12,22,21,26,100,29,30,26,23,22,31,12,8,16,7,3
27/12/18,2,2,2,3,2,3,4,7,17,22,33,44,41,39,40,43,41,35,30,22,16,15,12,5
28/12/18,4,5,4,5,4,4,7,12,14,21,24,25,30,32,33,36,26,30,19,16,9,9,5,5
29/12/18,3,3,3,2,2,3,3,4,6,8,11,10,14,10,12,12,14,11,7,6,4,4,6,7
30/12/18,4,4,4,2,2,3,3,4,5,6,6,10,10,9,12,12,12,12,11,7,6,8,7,6
